measure,pack,id,samp_date,spectrum,meas date,YB,YH,YC,ok,habitat,sex,age,nest
2,1,BC303,13.6.13,COL_AM_POLLOS_0434,29.05.21,10.4217303,498,0.326987225,1,Urban,2,Pull,S8
2,1,BC303,13.6.13,COL_AM_POLLOS_0435,29.05.21,10.40467074,498,0.368813162,1,Urban,2,Pull,S8
2,2,BC303,13.6.13,COL_AM_POLLOS_0436,29.05.21,10.21872971,498,0.321277889,1,Urban,2,Pull,S8
2,2,BC303,13.6.13,COL_AM_POLLOS_0437,29.05.21,9.085680415,647,0.272560776,1,Urban,2,Pull,S8
2,2,BC303,13.6.13,COL_AM_POLLOS_0438,29.05.21,10.31051902,498,0.457675304,1,Urban,2,Pull,S8
2,1,BC302,16.3.13,COL_AM_POLLOS_0439,29.05.21,8.25077311,498,0.27736502,1,Urban,1,Pull,S8
2,1,BC302,16.3.13,COL_AM_POLLOS_0440,29.05.21,8.678676231,498,0.345747756,1,Urban,1,Pull,S8
2,1,BC302,16.3.13,COL_AM_POLLOS_0441,29.05.21,8.031170978,498,0.344987455,1,Urban,1,Pull,S8
2,2,BC302,16.3.13,COL_AM_POLLOS_0442,29.05.21,9.239078229,498,0.441217381,1,Urban,1,Pull,S8
2,2,BC302,16.3.13,COL_AM_POLLOS_0443,29.05.21,8.716650864,498,0.585225211,1,Urban,1,Pull,S8
2,2,BC302,16.3.13,COL_AM_POLLOS_0444,29.05.21,9.619441623,498,0.393084015,1,Urban,1,Pull,S8
1,1,BC296,NO DATE,COL_AM_POLLOS_0445,29.05.21,7.240128719,498,0.49109571,1,Urban,1,Pull,P148
1,1,BC296,NO DATE,COL_AM_POLLOS_0446,29.05.21,6.312783246,498,0.528197413,1,Urban,1,Pull,P148
1,1,BC296,NO DATE,COL_AM_POLLOS_0447,29.05.21,6.618580796,498,0.482193413,1,Urban,1,Pull,P148
1,2,BC296,NO DATE,COL_AM_POLLOS_0448,29.05.21,7.908842288,498,0.442842643,1,Urban,1,Pull,P148
1,2,BC296,NO DATE,COL_AM_POLLOS_0449,29.05.21,6.405617414,498,0.419584438,1,Urban,1,Pull,P148
1,2,BC296,NO DATE,COL_AM_POLLOS_0450,29.05.21,8.897128021,498,0.379010596,1,Urban,1,Pull,P148
2,1,BC110,5.6.13,COL_AM_POLLOS_0451,30.5.21,8.371703114,498,0.467125149,1,Urban,2,Pull,P55
2,1,BC110,5.6.13,COL_AM_POLLOS_0452,30.5.21,10.38334767,499,0.343769329,1,Urban,2,Pull,P55
2,1,BC110,5.6.13,COL_AM_POLLOS_0453,30.5.21,9.13150683,498,0.448058787,1,Urban,2,Pull,P55
2,2,BC110,5.6.13,COL_AM_POLLOS_0454,30.5.21,9.480238904,498,0.366630385,1,Urban,2,Pull,P55
2,2,BC110,5.6.13,COL_AM_POLLOS_0455,30.5.21,9.566593971,498,0.314384119,1,Urban,2,Pull,P55
2,2,BC110,5.6.13,COL_AM_POLLOS_0456,30.5.21,11.12017634,498,0.433998859,1,Urban,2,Pull,P55
2,1,BC124,5.6.13,COL_AM_POLLOS_0457,30.5.21,7.461675055,498,0.49363913,1,Forest,2,Pull,V153
2,1,BC124,5.6.13,COL_AM_POLLOS_0458,30.5.21,7.956878985,498,0.561724317,1,Forest,2,Pull,V153
2,1,BC124,5.6.13,COL_AM_POLLOS_0459,30.5.21,9.068843269,498,0.589261987,1,Forest,2,Pull,V153
2,2,BC124,5.6.13,COL_AM_POLLOS_0460,30.5.21,10.00462045,498,0.609929852,1,Forest,2,Pull,V153
2,2,BC124,5.6.13,COL_AM_POLLOS_0461,30.5.21,9.543266027,498,0.488124535,1,Forest,2,Pull,V153
2,2,BC124,5.6.13,COL_AM_POLLOS_0462,30.5.21,8.575434726,498,0.494426736,1,Forest,2,Pull,V153
2,1,BP108,14.6.13,COL_AM_POLLOS_0463,30.5.21,12.130785,498,0.396605786,1,Forest,1,Pull,V381
2,1,BP108,14.6.13,COL_AM_POLLOS_0464,30.5.21,12.13309118,498,0.413949418,1,Forest,1,Pull,V381
2,1,BP108,14.6.13,COL_AM_POLLOS_0465,30.5.21,12.05933141,498,0.399154446,1,Forest,1,Pull,V381
2,2,BP108,14.6.13,COL_AM_POLLOS_0466,30.5.21,11.8191909,498,0.37173271,1,Forest,1,Pull,V381
2,2,BP108,14.6.13,COL_AM_POLLOS_0467,30.5.21,12.28371609,498,0.378398133,1,Forest,1,Pull,V381
2,2,BP108,14.6.13,COL_AM_POLLOS_0468,30.5.21,12.17546715,498,0.306266267,1,Forest,1,Pull,V381
2,1,BP41,12.5.13,COL_AM_POLLOS_0469,30.5.21,13.81318247,498,0.472849011,1,Forest,1,Pull,V219
2,1,BP41,12.5.13,COL_AM_POLLOS_0470,30.5.21,11.92221643,498,0.43812286,1,Forest,1,Pull,V219
2,1,BP41,12.5.13,COL_AM_POLLOS_0471,30.5.21,11.84582438,493,0.313445584,1,Forest,1,Pull,V219
2,2,BP41,12.5.13,COL_AM_POLLOS_0472,30.5.21,10.81832702,498,0.427502225,1,Forest,1,Pull,V219
2,2,BP41,12.5.13,COL_AM_POLLOS_0473,30.5.21,10.37172506,498,0.445956283,1,Forest,1,Pull,V219
2,2,BP41,12.5.13,COL_AM_POLLOS_0474,30.5.21,10.88387737,498,0.427050904,1,Forest,1,Pull,V219
2,1,BP20,12.6.13,COL_AM_POLLOS_0475,30.5.21,10.66369465,493,0.296737615,1,Forest,2,Pull,V140
2,1,BP20,12.6.13,COL_AM_POLLOS_0476,30.5.21,9.422041409,647,0.301626175,1,Forest,2,Pull,V140
2,1,BP20,12.6.13,COL_AM_POLLOS_0477,30.5.21,11.21227665,498,0.326017793,1,Forest,2,Pull,V140
2,2,BP20,12.6.13,COL_AM_POLLOS_0478,30.5.21,11.63694521,493,0.393513454,1,Forest,2,Pull,V140
2,2,BP20,12.6.13,COL_AM_POLLOS_0479,30.5.21,9.787561647,498,0.39606501,1,Forest,2,Pull,V140
2,2,BP20,12.6.13,COL_AM_POLLOS_0480,30.5.21,11.16927472,498,0.364249154,1,Forest,2,Pull,V140
2,1,BP19,12.6.13,COL_AM_POLLOS_0481,30.5.21,12.05996494,498,0.363683454,1,Forest,1,Pull,V140
2,1,BP19,12.6.13,COL_AM_POLLOS_0482,30.5.21,11.94690554,493,0.310563481,1,Forest,1,Pull,V140
2,1,BP19,12.6.13,COL_AM_POLLOS_0483,30.5.21,12.22566711,498,0.379729505,1,Forest,1,Pull,V140
2,2,BP19,12.6.13,COL_AM_POLLOS_0484,30.5.21,11.41166023,493,0.333784762,1,Forest,1,Pull,V140
2,2,BP19,12.6.13,COL_AM_POLLOS_0485,30.5.21,13.35475634,493,0.293052838,1,Forest,1,Pull,V140
2,2,BP19,12.6.13,COL_AM_POLLOS_0486,30.5.21,12.08070388,493,0.319265263,1,Forest,1,Pull,V140
2,1,BC282,12.6.13,COL_AM_POLLOS_0487,30.5.21,10.35489718,493,0.312850108,1,Urban,2,Pull,P48
2,1,BC282,12.6.13,COL_AM_POLLOS_0488,30.5.21,11.0402315,493,0.314005284,1,Urban,2,Pull,P48
2,1,BC282,12.6.13,COL_AM_POLLOS_0489,30.5.21,9.775054283,493,0.426898437,1,Urban,2,Pull,P48
2,2,BC282,12.6.13,COL_AM_POLLOS_0490,30.5.21,9.947453142,493,0.36752129,1,Urban,2,Pull,P48
2,2,BC282,12.6.13,COL_AM_POLLOS_0491,30.5.21,10.12433555,493,0.415941232,1,Urban,2,Pull,P48
2,2,BC282,12.6.13,COL_AM_POLLOS_0492,30.5.21,9.448949028,493,0.389410446,1,Urban,2,Pull,P48
2,1,BC281,12.6.13,COL_AM_POLLOS_0493,30.5.21,9.07897237,493,0.327235984,1,Urban,1,Pull,P48
2,1,BC281,12.6.13,COL_AM_POLLOS_0494,30.5.21,8.166078165,493,0.423627662,1,Urban,1,Pull,P48
2,1,BC281,12.6.13,COL_AM_POLLOS_0495,30.5.21,8.277149011,493,0.499485831,1,Urban,1,Pull,P48
2,2,BC281,12.6.13,COL_AM_POLLOS_0496,30.5.21,9.063195247,498,0.503205467,1,Urban,1,Pull,P48
2,2,BC281,12.6.13,COL_AM_POLLOS_0497,30.5.21,8.130171016,493,0.470102983,1,Urban,1,Pull,P48
2,2,BC281,12.6.13,COL_AM_POLLOS_0498,30.5.21,9.75038934,493,0.410329544,1,Urban,1,Pull,P48
2,1,BC153,7.6.13,COL_AM_POLLOS_0499,30.5.21,11.24692356,493,0.561333074,1,Forest,1,Pull,V148
2,1,BC153,7.6.13,COL_AM_POLLOS_0500,30.5.21,9.875012854,498,0.609147203,1,Forest,1,Pull,V148
2,1,BC153,7.6.13,COL_AM_POLLOS_0501,30.5.21,10.86217395,498,0.570618871,1,Forest,1,Pull,V148
2,2,BC153,7.6.13,COL_AM_POLLOS_0502,30.5.21,9.650312446,498,0.529340942,1,Forest,1,Pull,V148
2,2,BC153,7.6.13,COL_AM_POLLOS_0503,30.5.21,11.43638007,498,0.553656119,1,Forest,1,Pull,V148
2,2,BC153,7.6.13,COL_AM_POLLOS_0504,30.5.21,10.90350146,498,0.499007407,1,Forest,1,Pull,V148
2,1,BC151,7.6.13,COL_AM_POLLOS_0505,30.5.21,10.0933429,498,0.593183611,1,Forest,1,Pull,V148
2,1,BC151,7.6.13,COL_AM_POLLOS_0506,30.5.21,9.03708409,498,0.65034503,1,Forest,1,Pull,V148
2,1,BC151,7.6.13,COL_AM_POLLOS_0507,30.5.21,9.060926134,498,0.645490289,1,Forest,1,Pull,V148
2,2,BC151,7.6.13,COL_AM_POLLOS_0508,30.5.21,9.285451884,498,0.644819448,1,Forest,1,Pull,V148
2,2,BC151,7.6.13,COL_AM_POLLOS_0509,30.5.21,9.015226279,498,0.558209309,1,Forest,1,Pull,V148
2,2,BC151,7.6.13,COL_AM_POLLOS_0510,30.5.21,9.891019066,493,0.563114168,1,Forest,1,Pull,V148
2,1,BA81,11.6.13,COL_AM_POLLOS_0511,30.5.21,12.26089538,498,0.452642882,1,Urban,2,Pull,P138
2,1,BA81,11.6.13,COL_AM_POLLOS_0512,30.5.21,11.49347588,493,0.359101599,1,Urban,2,Pull,P138
2,1,BA81,11.6.13,COL_AM_POLLOS_0513,30.5.21,11.03864669,493,0.332770076,1,Urban,2,Pull,P138
2,2,BA81,11.6.13,COL_AM_POLLOS_0514,30.5.21,11.16612892,498,0.393332464,1,Urban,2,Pull,P138
2,2,BA81,11.6.13,COL_AM_POLLOS_0515,30.5.21,13.59091031,498,0.393352631,1,Urban,2,Pull,P138
2,2,BA81,11.6.13,COL_AM_POLLOS_0516,30.5.21,10.71907441,493,0.451305858,1,Urban,2,Pull,P138
2,1,BC108,5.6.13,COL_AM_POLLOS_0517,30.5.21,10.93031898,498,0.531461866,1,Urban,2,Pull,P55
2,1,BC108,5.6.13,COL_AM_POLLOS_0518,30.5.21,11.80986684,498,0.598261612,1,Urban,2,Pull,P55
2,1,BC108,5.6.13,COL_AM_POLLOS_0519,30.5.21,11.13772224,493,0.563632382,1,Urban,2,Pull,P55
2,2,BC108,5.6.13,COL_AM_POLLOS_0520,30.5.21,11.90695175,498,0.528029704,1,Urban,2,Pull,P55
2,2,BC108,5.6.13,COL_AM_POLLOS_0521,30.5.21,10.99693988,498,0.509357665,1,Urban,2,Pull,P55
2,2,BC108,5.6.13,COL_AM_POLLOS_0522,30.5.21,11.01066551,498,0.500273052,1,Urban,2,Pull,P55
1,1,PB154,27.05.14,GT_AMAR_0001,27.03.21,11.40096543,498,0.631534347,1,Forest,1,2K,V27
1,1,PB154,27.05.14,GT_AMAR_0002,27.03.21,10.52026827,493,0.667001513,1,Forest,1,2K,V27
1,1,PB154,27.05.14,GT_AMAR_0003,27.03.21,10.54001078,498,0.69523633,1,Forest,1,2K,V27
1,2,PB154,27.05.14,GT_AMAR_0004,27.03.21,11.70209715,493,0.651567197,1,Forest,1,2K,V27
1,2,PB154,27.05.14,GT_AMAR_0005,27.03.21,10.98709479,493,0.604988356,1,Forest,1,2K,V27
1,2,PB154,27.05.14,GT_AMAR_0006,27.03.21,10.71382438,493,0.590985586,1,Forest,1,2K,V27
1,1,PB158,27.05.14,GT_AMAR_0007,27.03.21,11.31657342,498,0.655406271,1,Forest,1,3K+,V32
1,1,PB158,27.05.14,GT_AMAR_0008,27.03.21,11.83428511,498,0.634660877,1,Forest,1,3K+,V32
1,1,PB158,27.05.14,GT_AMAR_0009,27.03.21,12.57084109,493,0.608541332,1,Forest,1,3K+,V32
1,2,PB158,27.05.14,GT_AMAR_0010,27.03.21,10.96715371,493,0.512913274,1,Forest,1,3K+,V32
1,2,PB158,27.05.14,GT_AMAR_0011,27.03.21,11.8399228,498,0.632491052,1,Forest,1,3K+,V32
1,2,PB158,27.05.14,GT_AMAR_0012,27.03.21,10.77739262,493,0.59202921,1,Forest,1,3K+,V32
1,1,PB159,27.05.14,GT_AMAR_0013,27.03.21,10.62339391,493,0.681567007,1,Forest,1,2K,V113
1,1,PB159,27.05.14,GT_AMAR_0014,27.03.21,10.72134096,493,0.596984315,1,Forest,1,2K,V113
1,1,PB159,27.05.14,GT_AMAR_0015,27.03.21,10.6944361,493,0.590862902,1,Forest,1,2K,V113
1,2,PB159,27.05.14,GT_AMAR_0016,27.03.21,10.64832163,493,0.596666481,1,Forest,1,2K,V113
1,2,PB159,27.05.14,GT_AMAR_0017,27.03.21,11.3095071,498,0.644976059,1,Forest,1,2K,V113
1,2,PB159,27.05.14,GT_AMAR_0018,27.03.21,11.10076981,493,0.652602198,1,Forest,1,2K,V113
1,1,PB164,27.05.14,GT_AMAR_0019,27.03.21,10.45006109,493,0.51915228,1,Forest,2,2K,V50
1,1,PB164,27.05.14,GT_AMAR_0020,27.03.21,9.59393259,493,0.542244186,1,Forest,2,2K,V50
1,1,PB164,27.05.14,GT_AMAR_0021,27.03.21,10.69892443,493,0.640503079,1,Forest,2,2K,V50
1,2,PB164,27.05.14,GT_AMAR_0022,27.03.21,10.05839205,498,0.440004513,1,Forest,2,2K,V50
1,2,PB164,27.05.14,GT_AMAR_0023,27.03.21,9.205464054,493,0.534079971,1,Forest,2,2K,V50
1,2,PB164,27.05.14,GT_AMAR_0024,27.03.21,9.443175637,493,0.530523592,1,Forest,2,2K,V50
1,1,PB165,27.05.14,GT_AMAR_0025,27.03.21,15.97310684,498,0.582942597,1,Forest,1,2K,V50
1,1,PB165,27.05.14,GT_AMAR_0026,27.03.21,13.15146632,498,0.679717444,1,Forest,1,2K,V50
1,1,PB165,27.05.14,GT_AMAR_0027,27.03.21,11.95682642,498,0.657898974,1,Forest,1,2K,V50
1,2,PB165,27.05.14,GT_AMAR_0028,27.03.21,14.9781998,493,0.402586307,1,Forest,1,2K,V50
1,2,PB165,27.05.14,GT_AMAR_0029,27.03.21,15.22535305,498,0.528026193,1,Forest,1,2K,V50
1,2,PB165,27.05.14,GT_AMAR_0030,27.03.21,14.21640594,493,0.510621754,1,Forest,1,2K,V50
1,1,PB184,28.05.14,GT_AMAR_0031,27.03.21,12.13626311,493,0.685142334,1,Urban,2,3K+,P96
1,1,PB184,28.05.14,GT_AMAR_0032,27.03.21,12.89214385,493,0.640053595,1,Urban,2,3K+,P96
1,1,PB184,28.05.14,GT_AMAR_0033,27.03.21,11.21487474,493,0.587843425,1,Urban,2,3K+,P96
1,2,PB184,28.05.14,GT_AMAR_0034,27.03.21,11.49699351,493,0.616705141,1,Urban,2,3K+,P96
1,2,PB184,28.05.14,GT_AMAR_0035,27.03.21,10.88299617,493,0.601147831,1,Urban,2,3K+,P96
1,2,PB184,28.05.14,GT_AMAR_0036,27.03.21,11.31089162,493,0.553111214,1,Urban,2,3K+,P96
1,1,PB185,28.05.14,GT_AMAR_0037,27.03.21,11.61710726,493,0.51282095,1,Urban,1,2K,P26
1,1,PB185,28.05.14,GT_AMAR_0038,27.03.21,12.50850991,493,0.471644762,1,Urban,1,2K,P26
1,1,PB185,28.05.14,GT_AMAR_0039,27.03.21,10.2069173,493,0.551537141,1,Urban,1,2K,P26
1,2,PB185,28.05.14,GT_AMAR_0040,27.03.21,11.25404338,493,0.423839248,1,Urban,1,2K,P26
1,2,PB185,28.05.14,GT_AMAR_0041,27.03.21,11.13049081,493,0.427526257,1,Urban,1,2K,P26
1,2,PB185,28.05.14,GT_AMAR_0042,27.03.21,11.35772548,493,0.546302427,1,Urban,1,2K,P26
1,1,PB190,28.05.14,GT_AMAR_0043,27.03.21,11.77877227,493,0.475121046,1,Urban,2,2K,P125
1,1,PB190,28.05.14,GT_AMAR_0044,27.03.21,12.63888281,493,0.536276182,1,Urban,2,2K,P125
1,1,PB190,28.05.14,GT_AMAR_0045,27.03.21,10.23519569,493,0.566148811,1,Urban,2,2K,P125
1,2,PB190,28.05.14,GT_AMAR_0046,27.03.21,11.35765573,493,0.429400282,1,Urban,2,2K,P125
1,2,PB190,28.05.14,GT_AMAR_0047,27.03.21,11.60257105,493,0.34827389,1,Urban,2,2K,P125
1,2,PB190,28.05.14,GT_AMAR_0048,27.03.21,10.35432987,493,0.378919321,1,Urban,2,2K,P125
1,1,PB204,29.05.14,GT_AMAR_0055,27.03.21,10.10319238,498,0.562504504,1,Forest,2,2K,V327
1,1,PB204,29.05.14,GT_AMAR_0056,27.03.21,9.737209432,493,0.526367775,1,Forest,2,2K,V327
1,1,PB204,29.05.14,GT_AMAR_0057,27.03.21,8.676244711,493,0.64957244,1,Forest,2,2K,V327
1,2,PB204,29.05.14,GT_AMAR_0058,27.03.21,11.73650371,493,0.448683754,1,Forest,2,2K,V327
1,2,PB204,29.05.14,GT_AMAR_0059,27.03.21,11.81635273,493,0.473021937,1,Forest,2,2K,V327
1,2,PB204,29.05.14,GT_AMAR_0060,27.03.21,11.25278068,493,0.58040062,1,Forest,2,2K,V327
1,1,PB207,29.05.14,GT_AMAR_0061,27.03.21,10.90615101,493,0.506403171,1,Forest,2,2K,V335
1,1,PB207,29.05.14,GT_AMAR_0062,27.03.21,9.909592679,498,0.524812646,1,Forest,2,2K,V335
1,1,PB207,29.05.14,GT_AMAR_0063,27.03.21,10.01271723,498,0.572230289,1,Forest,2,2K,V335
1,2,PB207,29.05.14,GT_AMAR_0064,27.03.21,10.64594041,493,0.647540268,1,Forest,2,2K,V335
1,2,PB207,29.05.14,GT_AMAR_0065,27.03.21,10.84067639,498,0.742439293,1,Forest,2,2K,V335
1,2,PB207,29.05.14,GT_AMAR_0066,27.03.21,11.09923933,498,0.587132024,1,Forest,2,2K,V335
1,1,PB210,29.05.14,GT_AMAR_0067,27.03.21,8.805271008,498,0.70671866,1,Forest,1,2K,V395
1,1,PB210,29.05.14,GT_AMAR_0068,27.03.21,9.543183955,498,0.62681888,1,Forest,1,2K,V395
1,1,PB210,29.05.14,GT_AMAR_0069,27.03.21,9.078043135,498,0.559832531,1,Forest,1,2K,V395
1,2,PB210,29.05.14,GT_AMAR_0070,27.03.21,8.837450376,498,0.621383635,1,Forest,1,2K,V395
1,2,PB210,29.05.14,GT_AMAR_0071,27.03.21,9.148495727,498,0.599923739,1,Forest,1,2K,V395
1,2,PB210,29.05.14,GT_AMAR_0072,27.03.21,7.721139715,498,0.784100495,1,Forest,1,2K,V395
1,1,PB211,29.05.14,GT_AMAR_0073,27.03.21,11.93718821,498,0.62562787,1,Forest,2,3K+,V395
1,1,PB211,29.05.14,GT_AMAR_0074,27.03.21,10.663079,498,0.68029018,1,Forest,2,3K+,V395
1,1,PB211,29.05.14,GT_AMAR_0075,27.03.21,11.69254513,498,0.687625395,1,Forest,2,3K+,V395
1,2,PB211,29.05.14,GT_AMAR_0076,27.03.21,13.17199019,498,0.602158116,1,Forest,2,3K+,V395
1,2,PB211,29.05.14,GT_AMAR_0077,27.03.21,10.70224662,498,0.672701565,1,Forest,2,3K+,V395
1,2,PB211,29.05.14,GT_AMAR_0078,27.03.21,14.26777455,499,0.757262673,1,Forest,2,3K+,V395
1,1,PB212,29.05.14,GT_AMAR_0079,27.03.21,13.02490677,493,0.497186167,1,Forest,2,2K,V399
1,1,PB212,29.05.14,GT_AMAR_0080,27.03.21,14.51186273,499,0.591234188,1,Forest,2,2K,V399
1,1,PB212,29.05.14,GT_AMAR_0081,27.03.21,12.74972724,499,0.613169802,1,Forest,2,2K,V399
1,2,PB212,29.05.14,GT_AMAR_0082,27.03.21,13.24112434,498,0.607154212,1,Forest,2,2K,V399
1,2,PB212,29.05.14,GT_AMAR_0083,27.03.21,12.64502349,498,0.640623129,1,Forest,2,2K,V399
1,2,PB212,29.05.14,GT_AMAR_0084,27.03.21,12.44303038,498,0.709437931,1,Forest,2,2K,V399
1,1,PB280,31.05.14,GT_AMAR_0085,27.03.21,11.16030729,498,0.813672842,1,Forest,1,3K+,V124
1,1,PB280,31.05.14,GT_AMAR_0086,27.03.21,11.0744774,498,0.710228845,1,Forest,1,3K+,V124
1,1,PB280,31.05.14,GT_AMAR_0087,27.03.21,12.72011544,498,0.76037705,1,Forest,1,3K+,V124
1,2,PB280,31.05.14,GT_AMAR_0088,27.03.21,12.50608267,498,0.706720602,1,Forest,1,3K+,V124
1,2,PB280,31.05.14,GT_AMAR_0089,27.03.21,9.819006304,498,0.733343478,1,Forest,1,3K+,V124
1,2,PB280,31.05.14,GT_AMAR_0090,27.03.21,10.38642878,498,0.694758892,1,Forest,1,3K+,V124
1,1,PB295,31.05.14,GT_AMAR_0091,27.03.21,10.67268282,493,0.642856807,1,Forest,1,3K+,V177
1,1,PB295,31.05.14,GT_AMAR_0092,27.03.21,10.30837246,493,0.679635675,1,Forest,1,3K+,V177
1,1,PB295,31.05.14,GT_AMAR_0093,27.03.21,11.5699076,498,0.642615416,1,Forest,1,3K+,V177
1,2,PB295,31.05.14,GT_AMAR_0094,27.03.21,10.79638355,498,0.744942986,1,Forest,1,3K+,V177
1,2,PB295,31.05.14,GT_AMAR_0095,27.03.21,12.26226719,498,0.650654169,1,Forest,1,3K+,V177
1,2,PB295,31.05.14,GT_AMAR_0096,27.03.21,12.0062107,498,0.653848979,1,Forest,1,3K+,V177
1,1,PB301,01.06.14,GT_AMAR_0097,27.03.21,13.74057022,498,0.794862535,1,Urban,1,3K+,S90
1,1,PB301,01.06.14,GT_AMAR_0098,27.03.21,13.27140856,498,0.717649225,1,Urban,1,3K+,S90
1,1,PB301,01.06.14,GT_AMAR_0099,27.03.21,12.94614675,498,0.752018513,1,Urban,1,3K+,S90
1,2,PB301,01.06.14,GT_AMAR_0100,27.03.21,13.39967903,498,0.651287491,1,Urban,1,3K+,S90
1,2,PB301,01.06.14,GT_AMAR_0101,27.03.21,13.72215204,498,0.687358743,1,Urban,1,3K+,S90
1,2,PB301,01.06.14,GT_AMAR_0102,27.03.21,13.57577597,498,0.62867972,1,Urban,1,3K+,S90
1,1,PB303,01.06.14,GT_AMAR_0103,27.03.21,12.67086144,498,0.523014712,1,Urban,1,2K,S124
1,1,PB303,01.06.14,GT_AMAR_0104,27.03.21,12.96706144,498,0.605444705,1,Urban,1,2K,S124
1,1,PB303,01.06.14,GT_AMAR_0105,27.03.21,11.94143087,498,0.542594928,1,Urban,1,2K,S124
1,2,PB303,01.06.14,GT_AMAR_0106,27.03.21,12.58145809,499,0.453349126,1,Urban,1,2K,S124
1,2,PB303,01.06.14,GT_AMAR_0107,27.03.21,12.10335557,498,0.357954777,1,Urban,1,2K,S124
1,2,PB303,01.06.14,GT_AMAR_0108,27.03.21,13.89393683,498,0.39269792,1,Urban,1,2K,S124
1,1,PB304,01.06.14,GT_AMAR_0109,27.03.21,7.313957171,499,0.679662863,1,Urban,2,2K,S124
1,1,PB304,01.06.14,GT_AMAR_0110,27.03.21,6.893794014,499,0.614114573,1,Urban,2,2K,S124
1,1,PB304,01.06.14,GT_AMAR_0111,27.03.21,6.747396918,498,0.70350013,1,Urban,2,2K,S124
1,2,PB304,01.06.14,GT_AMAR_0112,27.03.21,7.187593493,499,0.654000531,1,Urban,2,2K,S124
1,2,PB304,01.06.14,GT_AMAR_0113,27.03.21,8.946596949,498,0.603356634,1,Urban,2,2K,S124
1,2,PB304,01.06.14,GT_AMAR_0114,27.03.21,8.844674005,498,0.59055418,1,Urban,2,2K,S124
1,1,PB306,01.06.14,GT_AMAR_0115,27.03.21,13.71402143,498,0.660393898,1,Urban,1,3K+,P129
1,1,PB306,01.06.14,GT_AMAR_0116,27.03.21,14.84911347,498,0.688750621,1,Urban,1,3K+,P129
1,1,PB306,01.06.14,GT_AMAR_0117,27.03.21,13.91888857,498,0.679301958,1,Urban,1,3K+,P129
1,2,PB306,01.06.14,GT_AMAR_0118,27.03.21,14.19114686,498,0.741602683,1,Urban,1,3K+,P129
1,2,PB306,01.06.14,GT_AMAR_0119,27.03.21,12.99814889,498,0.740025712,1,Urban,1,3K+,P129
1,2,PB306,01.06.14,GT_AMAR_0120,27.03.21,13.9491837,498,0.746500739,1,Urban,1,3K+,P129
2,1,PB204,29.05.14,GT_AMAR_0121,28.03.21,13.14503017,498,0.570990935,1,Forest,2,2K,V327
2,1,PB204,29.05.14,GT_AMAR_0122,28.03.21,8.461962538,498,0.482436094,1,Forest,2,2K,V327
2,1,PB204,29.05.14,GT_AMAR_0123,28.03.21,12.51176488,498,0.508017143,1,Forest,2,2K,V327
2,2,PB204,29.05.14,GT_AMAR_0124,28.03.21,12.08637492,498,0.461345062,1,Forest,2,2K,V327
2,2,PB204,29.05.14,GT_AMAR_0125,28.03.21,11.79411132,498,0.461132356,1,Forest,2,2K,V327
2,2,PB204,29.05.14,GT_AMAR_0126,28.03.21,11.85077773,493,0.427761913,1,Forest,2,2K,V327
2,1,PB158,27.05.14,GT_AMAR_0127,28.03.21,12.47983727,498,0.609686411,1,Forest,1,3K+,V32
2,1,PB158,27.05.14,GT_AMAR_0128,28.03.21,13.11445785,493,0.557965526,1,Forest,1,3K+,V32
2,1,PB158,27.05.14,GT_AMAR_0129,28.03.21,11.03338338,498,0.597888131,1,Forest,1,3K+,V32
2,2,PB158,27.05.14,GT_AMAR_0130,28.03.21,11.84300481,498,0.570773749,1,Forest,1,3K+,V32
2,2,PB158,27.05.14,GT_AMAR_0131,28.03.21,13.11272863,498,0.622399326,1,Forest,1,3K+,V32
2,2,PB158,27.05.14,GT_AMAR_0132,28.03.21,12.33431725,498,0.700445217,1,Forest,1,3K+,V32
2,1,PB154,27.05.14,GT_AMAR_0133,28.03.21,11.19554377,498,0.648748,1,Forest,1,2K,V27
2,1,PB154,27.05.14,GT_AMAR_0134,28.03.21,10.70127749,498,0.717312435,1,Forest,1,2K,V27
2,1,PB154,27.05.14,GT_AMAR_0135,28.03.21,11.09585982,498,0.740590173,1,Forest,1,2K,V27
2,2,PB154,27.05.14,GT_AMAR_0136,28.03.21,11.56459127,498,0.603186879,1,Forest,1,2K,V27
2,2,PB154,27.05.14,GT_AMAR_0137,28.03.21,10.3798454,493,0.637646527,1,Forest,1,2K,V27
2,2,PB154,27.05.14,GT_AMAR_0138,28.03.21,10.82421432,493,0.670131118,1,Forest,1,2K,V27
2,1,PB185,28.05.14,GT_AMAR_0139,28.03.21,12.73810748,493,0.516241919,1,Urban,1,2K,P26
2,1,PB185,28.05.14,GT_AMAR_0140,28.03.21,11.15345805,493,0.553989091,1,Urban,1,2K,P26
2,1,PB185,28.05.14,GT_AMAR_0141,28.03.21,12.06684652,493,0.470366417,1,Urban,1,2K,P26
2,2,PB185,28.05.14,GT_AMAR_0142,28.03.21,11.14022651,493,0.412251611,1,Urban,1,2K,P26
2,2,PB185,28.05.14,GT_AMAR_0143,28.03.21,11.35881591,493,0.570300912,1,Urban,1,2K,P26
2,2,PB185,28.05.14,GT_AMAR_0144,28.03.21,11.61774398,498,0.700657651,1,Urban,1,2K,P26
2,1,PB165,27.05.14,GT_AMAR_0145,28.03.21,14.56307104,498,0.513312308,1,Forest,1,2K,V50
