measure,pack,id,Ring,samp_date,spectrum,YB,YC,meanyb,meanyc,habitat,sex,age,nest,ok
1,1,PB45,2KS91840,21.05.14,GT_AMAR_0747,17.13085476,0.735346057,17.68279709,0.607244855,Urban,2,2K,P42,1
1,2,PB45,2KS91840,21.05.14,GT_AMAR_0748,17.95335317,0.50514081,17.68279709,0.607244855,Urban,2,2K,P42,1
1,2,PB45,2KS91840,21.05.14,GT_AMAR_0749,18.61861166,0.520117864,17.68279709,0.607244855,Urban,2,2K,P42,1
1,2,PB45,2KS91840,21.05.14,GT_AMAR_0750,16.74242065,0.54036429,17.68279709,0.607244855,Urban,2,2K,P42,1
1,1,PB48,2KR97093,21.05.14,GT_AMAR_0751,10.93158772,0.6392828,11.14693848,0.621321205,Forest,1,3K+,V128,1
1,1,PB48,2KR97093,21.05.14,GT_AMAR_0752,9.07613209,0.686829626,11.14693848,0.621321205,Forest,1,3K+,V128,1
1,1,PB48,2KR97093,21.05.14,GT_AMAR_0753,12.26071785,0.515645785,11.14693848,0.621321205,Forest,1,3K+,V128,1
1,2,PB48,2KR97093,21.05.14,GT_AMAR_0754,12.87194478,0.624233924,11.14693848,0.621321205,Forest,1,3K+,V128,1
1,2,PB48,2KR97093,21.05.14,GT_AMAR_0755,11.72759182,0.612868475,11.14693848,0.621321205,Forest,1,3K+,V128,1
1,2,PB48,2KR97093,21.05.14,GT_AMAR_0756,10.0136566,0.649066619,11.14693848,0.621321205,Forest,1,3K+,V128,1
1,1,PB49,2KR97491,21.05.14,GT_AMAR_0757,12.97331954,0.588442551,12.88012476,0.468988525,Forest,2,3K+,V300,1
1,1,PB49,2KR97491,21.05.14,GT_AMAR_0758,11.75453072,0.566802489,12.88012476,0.468988525,Forest,2,3K+,V300,1
1,1,PB49,2KR97491,21.05.14,GT_AMAR_0759,13.71624801,0.55939427,12.88012476,0.468988525,Forest,2,3K+,V300,1
1,2,PB49,2KR97491,21.05.14,GT_AMAR_0760,13.36748304,0.430345913,12.88012476,0.468988525,Forest,2,3K+,V300,1
1,2,PB49,2KR97491,21.05.14,GT_AMAR_0761,12.86579837,0.302961008,12.88012476,0.468988525,Forest,2,3K+,V300,1
1,2,PB49,2KR97491,21.05.14,GT_AMAR_0762,12.60336888,0.36598492,12.88012476,0.468988525,Forest,2,3K+,V300,1
1,1,PB52,2KS26381,21.05.14,GT_AMAR_0763,14.0778573,0.448719235,14.78024732,0.539195378,Forest,1,2K,V65,1
1,1,PB52,2KS26381,21.05.14,GT_AMAR_0764,14.98833023,0.48953693,14.78024732,0.539195378,Forest,1,2K,V65,1
1,1,PB52,2KS26381,21.05.14,GT_AMAR_0765,15.11371145,0.592682953,14.78024732,0.539195378,Forest,1,2K,V65,1
1,2,PB52,2KS26381,21.05.14,GT_AMAR_0766,14.51115796,0.483065622,14.78024732,0.539195378,Forest,1,2K,V65,1
1,2,PB52,2KS26381,21.05.14,GT_AMAR_0767,15.86384809,0.610151415,14.78024732,0.539195378,Forest,1,2K,V65,1
1,2,PB52,2KS26381,21.05.14,GT_AMAR_0768,14.12657891,0.611016114,14.78024732,0.539195378,Forest,1,2K,V65,1
1,1,PB53,2KP22111,22.05.14,GT_AMAR_0769,15.14490155,0.537074165,15.08552421,0.508140001,Forest,2,3K+,V22,1
1,1,PB53,2KP22111,22.05.14,GT_AMAR_0770,15.40680404,0.523426799,15.08552421,0.508140001,Forest,2,3K+,V22,1
1,1,PB53,2KP22111,22.05.14,GT_AMAR_0771,14.01059105,0.459165127,15.08552421,0.508140001,Forest,2,3K+,V22,1
1,2,PB53,2KP22111,22.05.14,GT_AMAR_0772,15.20233449,0.499389566,15.08552421,0.508140001,Forest,2,3K+,V22,1
1,2,PB53,2KP22111,22.05.14,GT_AMAR_0773,14.00274696,0.505917343,15.08552421,0.508140001,Forest,2,3K+,V22,1
1,2,PB53,2KP22111,22.05.14,GT_AMAR_0774,16.74576717,0.523867007,15.08552421,0.508140001,Forest,2,3K+,V22,1
1,1,PB54,2KP22112,22.05.14,GT_AMAR_0775,13.91048366,0.479102299,13.34749744,0.483041562,Forest,1,3K+,V198,1
1,1,PB54,2KP22112,22.05.14,GT_AMAR_0776,13.34131511,0.589966319,13.34749744,0.483041562,Forest,1,3K+,V198,1
1,1,PB54,2KP22112,22.05.14,GT_AMAR_0777,11.67710437,0.447942598,13.34749744,0.483041562,Forest,1,3K+,V198,1
1,2,PB54,2KP22112,22.05.14,GT_AMAR_0778,14.06291353,0.407940459,13.34749744,0.483041562,Forest,1,3K+,V198,1
1,2,PB54,2KP22112,22.05.14,GT_AMAR_0779,12.83465219,0.506283862,13.34749744,0.483041562,Forest,1,3K+,V198,1
1,2,PB54,2KP22112,22.05.14,GT_AMAR_0780,14.2585158,0.467013835,13.34749744,0.483041562,Forest,1,3K+,V198,1
1,1,PB55,2KR97230,22.05.14,GT_AMAR_0781,15.0080543,0.636842839,15.32389224,0.558539215,Forest,1,3K+,V142,1
1,1,PB55,2KR97230,22.05.14,GT_AMAR_0782,16.78210156,0.674021004,15.32389224,0.558539215,Forest,1,3K+,V142,1
1,1,PB55,2KR97230,22.05.14,GT_AMAR_0783,16.20181195,0.601471697,15.32389224,0.558539215,Forest,1,3K+,V142,1
1,2,PB55,2KR97230,22.05.14,GT_AMAR_0784,15.27209231,0.458542711,15.32389224,0.558539215,Forest,1,3K+,V142,1
1,2,PB55,2KR97230,22.05.14,GT_AMAR_0785,14.58839973,0.501901208,15.32389224,0.558539215,Forest,1,3K+,V142,1
1,2,PB55,2KR97230,22.05.14,GT_AMAR_0786,14.0908936,0.478455832,15.32389224,0.558539215,Forest,1,3K+,V142,1
1,1,PB60,2KS91843,22.05.14,GT_AMAR_0787,13.09140515,0.573183372,13.53394762,0.538980543,Urban,1,3K+,K1,1
1,1,PB60,2KS91843,22.05.14,GT_AMAR_0788,12.31705299,0.496942276,13.53394762,0.538980543,Urban,1,3K+,K1,1
1,1,PB60,2KS91843,22.05.14,GT_AMAR_0789,14.22718806,0.63800248,13.53394762,0.538980543,Urban,1,3K+,K1,1
1,2,PB60,2KS91843,22.05.14,GT_AMAR_0790,13.52667232,0.551780185,13.53394762,0.538980543,Urban,1,3K+,K1,1
1,2,PB60,2KS91843,22.05.14,GT_AMAR_0791,14.48719779,0.474360663,13.53394762,0.538980543,Urban,1,3K+,K1,1
1,2,PB60,2KS91843,22.05.14,GT_AMAR_0792,13.55416943,0.499614282,13.53394762,0.538980543,Urban,1,3K+,K1,1
1,1,PB61,2KS91844,22.05.14,GT_AMAR_0793,13.4773858,0.445703401,14.05382754,0.514252822,Urban,2,3K+,K1,1
1,1,PB61,2KS91844,22.05.14,GT_AMAR_0794,14.7498279,0.461471139,14.05382754,0.514252822,Urban,2,3K+,K1,1
1,1,PB61,2KS91844,22.05.14,GT_AMAR_0795,13.46555592,0.447513822,14.05382754,0.514252822,Urban,2,3K+,K1,1
1,2,PB61,2KS91844,22.05.14,GT_AMAR_0796,13.93030992,0.599319636,14.05382754,0.514252822,Urban,2,3K+,K1,1
1,2,PB61,2KS91844,22.05.14,GT_AMAR_0797,14.09721186,0.564924911,14.05382754,0.514252822,Urban,2,3K+,K1,1
1,2,PB61,2KS91844,22.05.14,GT_AMAR_0798,14.60267383,0.566584027,14.05382754,0.514252822,Urban,2,3K+,K1,1
1,1,PB69,2KS91303,22.05.14,GT_AMAR_0799,15.09291392,0.423209338,15.42614021,0.481677039,Urban,1,3K+,S27,1
1,1,PB69,2KS91303,22.05.14,GT_AMAR_0800,15.88538229,0.539721595,15.42614021,0.481677039,Urban,1,3K+,S27,1
1,1,PB69,2KS91303,22.05.14,GT_AMAR_0801,15.39819635,0.526739943,15.42614021,0.481677039,Urban,1,3K+,S27,1
1,2,PB69,2KS91303,22.05.14,GT_AMAR_0802,15.38044186,0.522278027,15.42614021,0.481677039,Urban,1,3K+,S27,1
1,2,PB69,2KS91303,22.05.14,GT_AMAR_0803,15.21425264,0.439602479,15.42614021,0.481677039,Urban,1,3K+,S27,1
1,2,PB69,2KS91303,22.05.14,GT_AMAR_0804,15.58565417,0.438510852,15.42614021,0.481677039,Urban,1,3K+,S27,1
1,1,PB74,2KN81898,23.05.14,GT_AMAR_0805,14.53123506,0.501284359,13.85753668,0.479665602,Urban,2,3K+,P141,1
1,1,PB74,2KN81898,23.05.14,GT_AMAR_0806,15.51966972,0.460223815,13.85753668,0.479665602,Urban,2,3K+,P141,1
1,1,PB74,2KN81898,23.05.14,GT_AMAR_0807,13.49663356,0.492163299,13.85753668,0.479665602,Urban,2,3K+,P141,1
1,2,PB74,2KN81898,23.05.14,GT_AMAR_0808,13.05537749,0.485419675,13.85753668,0.479665602,Urban,2,3K+,P141,1
1,2,PB74,2KN81898,23.05.14,GT_AMAR_0809,13.68644879,0.533011828,13.85753668,0.479665602,Urban,2,3K+,P141,1
1,2,PB74,2KN81898,23.05.14,GT_AMAR_0810,12.85585545,0.405890637,13.85753668,0.479665602,Urban,2,3K+,P141,1
1,1,PB75,2KS91856,23.05.14,GT_AMAR_0811,11.21100819,0.499819364,11.49256916,0.54648016,Urban,1,3K+,P141,1
1,1,PB75,2KS91856,23.05.14,GT_AMAR_0812,11.42612782,0.439695291,11.49256916,0.54648016,Urban,1,3K+,P141,1
1,1,PB75,2KS91856,23.05.14,GT_AMAR_0813,11.52903643,0.53145633,11.49256916,0.54648016,Urban,1,3K+,P141,1
1,2,PB75,2KS91856,23.05.14,GT_AMAR_0814,12.49260583,0.516895981,11.49256916,0.54648016,Urban,1,3K+,P141,1
1,2,PB75,2KS91856,23.05.14,GT_AMAR_0815,10.90841883,0.653522435,11.49256916,0.54648016,Urban,1,3K+,P141,1
1,2,PB75,2KS91856,23.05.14,GT_AMAR_0816,11.38821784,0.637491557,11.49256916,0.54648016,Urban,1,3K+,P141,1
1,1,PB76,2KS34248,23.05.14,GT_AMAR_0817,10.83030877,0.472562372,11.44771093,0.517780212,Urban,2,3K+,P32,1
1,1,PB76,2KS34248,23.05.14,GT_AMAR_0818,11.83006285,0.598286476,11.44771093,0.517780212,Urban,2,3K+,P32,1
1,1,PB76,2KS34248,23.05.14,GT_AMAR_0819,11.18174224,0.537738545,11.44771093,0.517780212,Urban,2,3K+,P32,1
1,2,PB76,2KS34248,23.05.14,GT_AMAR_0820,11.62302146,0.489363452,11.44771093,0.517780212,Urban,2,3K+,P32,1
1,2,PB76,2KS34248,23.05.14,GT_AMAR_0821,11.55419923,0.496873112,11.44771093,0.517780212,Urban,2,3K+,P32,1
1,2,PB76,2KS34248,23.05.14,GT_AMAR_0822,11.666931,0.511857314,11.44771093,0.517780212,Urban,2,3K+,P32,1
1,1,PB81,2KS91863,23.05.14,GT_AMAR_0823,12.1693004,0.379386139,12.40542975,0.393590773,Urban,1,2K,S66,1
1,1,PB81,2KS91863,23.05.14,GT_AMAR_0824,12.98223252,0.429241595,12.40542975,0.393590773,Urban,1,2K,S66,1
1,1,PB81,2KS91863,23.05.14,GT_AMAR_0825,12.41701681,0.424590538,12.40542975,0.393590773,Urban,1,2K,S66,1
1,2,PB81,2KS91863,23.05.14,GT_AMAR_0826,12.79335805,0.291921385,12.40542975,0.393590773,Urban,1,2K,S66,1
1,2,PB81,2KS91863,23.05.14,GT_AMAR_0827,12.30954924,0.367945962,12.40542975,0.393590773,Urban,1,2K,S66,1
1,2,PB81,2KS91863,23.05.14,GT_AMAR_0828,11.76112147,0.468459021,12.40542975,0.393590773,Urban,1,2K,S66,1
1,1,PB82,2KS91864,23.05.14,GT_AMAR_0829,13.19927471,0.435329999,13.00335244,0.344437226,Urban,2,2K,S59,1
1,1,PB82,2KS91864,23.05.14,GT_AMAR_0830,13.61275845,0.397303398,13.00335244,0.344437226,Urban,2,2K,S59,1
1,1,PB82,2KS91864,23.05.14,GT_AMAR_0831,13.0956236,0.278065978,13.00335244,0.344437226,Urban,2,2K,S59,1
1,2,PB82,2KS91864,23.05.14,GT_AMAR_0832,13.17379017,0.266055203,13.00335244,0.344437226,Urban,2,2K,S59,1
1,2,PB82,2KS91864,23.05.14,GT_AMAR_0833,12.39552476,0.37251488,13.00335244,0.344437226,Urban,2,2K,S59,1
1,2,PB82,2KS91864,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,13.00335244,0.344437226,Urban,2,2K,S59,1
1,1,PB83,2KS91865,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,12.54314295,0.317353898,Urban,1,3K+,S59,1
1,1,PB83,2KS91865,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,12.54314295,0.317353898,Urban,1,3K+,S59,1
1,1,PB83,2KS91865,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,12.54314295,0.317353898,Urban,1,3K+,S59,1
1,2,PB83,2KS91865,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,12.54314295,0.317353898,Urban,1,3K+,S59,1
1,2,PB83,2KS91865,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,12.54314295,0.317353898,Urban,1,3K+,S59,1
1,2,PB83,2KS91865,23.05.14,GT_AMAR_0834,12.54314295,0.317353898,12.54314295,0.317353898,Urban,1,3K+,S59,1
1,1,PB84,2KS92210,23.05.14,GT_AMAR_0835,16.47596209,0.476118986,15.65818686,0.443690708,Urban,2,3K+,S78,1
1,1,PB84,2KS92210,23.05.14,GT_AMAR_0836,15.20190955,0.504448493,15.65818686,0.443690708,Urban,2,3K+,S78,1
1,1,PB84,2KS92210,23.05.14,GT_AMAR_0837,16.24563346,0.430822992,15.65818686,0.443690708,Urban,2,3K+,S78,1
1,2,PB84,2KS92210,23.05.14,GT_AMAR_0838,15.27905505,0.416592385,15.65818686,0.443690708,Urban,2,3K+,S78,1
1,2,PB84,2KS92210,23.05.14,GT_AMAR_0839,15.12224671,0.377545408,15.65818686,0.443690708,Urban,2,3K+,S78,1
1,2,PB84,2KS92210,23.05.14,GT_AMAR_0840,15.62431427,0.456615983,15.65818686,0.443690708,Urban,2,3K+,S78,1
1,1,PB85,2KS91866,24.05.14,GT_AMAR_0841,15.55730987,0.723587122,14.65817897,0.58854967,Urban,1,3K+,S12,1
1,1,PB85,2KS91866,24.05.14,GT_AMAR_0842,14.76662169,0.598012953,14.65817897,0.58854967,Urban,1,3K+,S12,2
1,1,PB85,2KS91866,24.05.14,GT_AMAR_0843,15.64590236,0.637644307,14.65817897,0.58854967,Urban,1,3K+,S12,2
1,2,PB85,2KS91866,24.05.14,GT_AMAR_0844,13.7653513,0.582369637,14.65817897,0.58854967,Urban,1,3K+,S12,2
1,2,PB85,2KS91866,24.05.14,GT_AMAR_0845,12.80761768,0.529643751,14.65817897,0.58854967,Urban,1,3K+,S12,2
1,2,PB85,2KS91866,24.05.14,GT_AMAR_0846,15.4062709,0.460040253,14.65817897,0.58854967,Urban,1,3K+,S12,2
1,1,PB8,2KS91826,09.05.14,GT_AMAR_0847,12.3211457,0.629011642,12.75609918,0.558850666,Urban,1,3K+,S14,1
1,1,PB8,2KS91826,09.05.14,GT_AMAR_0848,12.30854022,0.642342499,12.75609918,0.558850666,Urban,1,3K+,S14,1
1,1,PB8,2KS91826,09.05.14,GT_AMAR_0849,12.96966975,0.571735124,12.75609918,0.558850666,Urban,1,3K+,S14,1
1,2,PB8,2KS91826,09.05.14,GT_AMAR_0850,13.04626345,0.52424126,12.75609918,0.558850666,Urban,1,3K+,S14,1
1,2,PB8,2KS91826,09.05.14,GT_AMAR_0851,13.74309398,0.562171263,12.75609918,0.558850666,Urban,1,3K+,S14,1
1,2,PB8,2KS91826,09.05.14,GT_AMAR_0852,12.14788199,0.423602207,12.75609918,0.558850666,Urban,1,3K+,S14,1
1,1,PB9,2KS91827,15.05.14,GT_AMAR_0853,12.56407993,0.338548185,12.58931148,0.365163475,Urban,1,3K+,S11,1
1,1,PB9,2KS91827,15.05.14,GT_AMAR_0854,10.76517124,0.320140299,12.58931148,0.365163475,Urban,1,3K+,S11,1
1,1,PB9,2KS91827,15.05.14,GT_AMAR_0855,13.07565859,0.261477001,12.58931148,0.365163475,Urban,1,3K+,S11,1
1,2,PB9,2KS91827,15.05.14,GT_AMAR_0856,13.7018969,0.503503755,12.58931148,0.365163475,Urban,1,3K+,S11,1
1,2,PB9,2KS91827,15.05.14,GT_AMAR_0857,12.4527321,0.406254788,12.58931148,0.365163475,Urban,1,3K+,S11,1
1,2,PB9,2KS91827,15.05.14,GT_AMAR_0858,12.97633009,0.361056823,12.58931148,0.365163475,Urban,1,3K+,S11,1
1,1,PB10,2KS91828,15.05.14,GT_AMAR_0859,8.927074171,0.631826909,9.424648073,0.585298465,Urban,2,2K,R10,1
1,1,PB10,2KS91828,15.05.14,GT_AMAR_0860,8.855521107,0.574899945,9.424648073,0.585298465,Urban,2,2K,R10,1
1,1,PB10,2KS91828,15.05.14,GT_AMAR_0861,7.894353475,0.576893925,9.424648073,0.585298465,Urban,2,2K,R10,1
1,2,PB10,2KS91828,15.05.14,GT_AMAR_0862,10.1559151,0.550935062,9.424648073,0.585298465,Urban,2,2K,R10,1
1,2,PB10,2KS91828,15.05.14,GT_AMAR_0863,11.22871188,0.567347157,9.424648073,0.585298465,Urban,2,2K,R10,1
1,2,PB10,2KS91828,15.05.14,GT_AMAR_0864,9.486312714,0.609887789,9.424648073,0.585298465,Urban,2,2K,R10,1
1,1,PB11,2KS91829,15.05.14,GT_AMAR_0865,11.02985077,0.317547458,11.23548798,0.323825491,Urban,2,2K,R5,1
1,1,PB11,2KS91829,15.05.14,GT_AMAR_0866,11.26460448,0.324694066,11.23548798,0.323825491,Urban,2,2K,R5,1
1,1,PB11,2KS91829,15.05.14,GT_AMAR_0867,12.39744072,0.371896732,11.23548798,0.323825491,Urban,2,2K,R5,1
1,2,PB11,2KS91829,15.05.14,GT_AMAR_0868,12.42543533,0.34126776,11.23548798,0.323825491,Urban,2,2K,R5,1
1,2,PB11,2KS91829,15.05.14,GT_AMAR_0869,9.484373211,0.306034847,11.23548798,0.323825491,Urban,2,2K,R5,1
1,2,PB11,2KS91829,15.05.14,GT_AMAR_0870,10.81122336,0.28151208,11.23548798,0.323825491,Urban,2,2K,R5,1
1,1,PB12,2KS91830,16.05.14,GT_AMAR_0871,13.26989154,0.535884464,12.99490501,0.470564223,Urban,2,3K+,S12,1
1,1,PB12,2KS91830,16.05.14,GT_AMAR_0872,12.96651824,0.468993247,12.99490501,0.470564223,Urban,2,3K+,S12,1
1,1,PB12,2KS91830,16.05.14,GT_AMAR_0873,12.5936864,0.514054927,12.99490501,0.470564223,Urban,2,3K+,S12,1
1,2,PB12,2KS91830,16.05.14,GT_AMAR_0874,14.57476956,0.40101227,12.99490501,0.470564223,Urban,2,3K+,S12,1
1,2,PB12,2KS91830,16.05.14,GT_AMAR_0875,12.7888166,0.471387622,12.99490501,0.470564223,Urban,2,3K+,S12,1
1,2,PB12,2KS91830,16.05.14,GT_AMAR_0876,11.77574774,0.432052808,12.99490501,0.470564223,Urban,2,3K+,S12,1
1,1,PB13,2KS91831,16.05.14,GT_AMAR_0877,19.84842855,0.631146357,19.03360733,0.593059468,Urban,1,3K+,R10,1
1,1,PB13,2KS91831,16.05.14,GT_AMAR_0878,18.78462754,0.468429909,19.03360733,0.593059468,Urban,1,3K+,R10,1
1,1,PB13,2KS91831,16.05.14,GT_AMAR_0879,19.18244889,0.639819396,19.03360733,0.593059468,Urban,1,3K+,R10,1
1,2,PB13,2KS91831,16.05.14,GT_AMAR_0880,20.29234684,0.596319897,19.03360733,0.593059468,Urban,1,3K+,R10,1
1,2,PB13,2KS91831,16.05.14,GT_AMAR_0881,19.01341711,0.599300873,19.03360733,0.593059468,Urban,1,3K+,R10,1
1,2,PB13,2KS91831,16.05.14,GT_AMAR_0882,17.08037504,0.623340375,19.03360733,0.593059468,Urban,1,3K+,R10,1
1,1,PB14,2KS34225,15.05.14,GT_AMAR_0883,14.66717173,0.542859428,14.94085102,0.599865082,Urban,1,3K+,P12,1
1,1,PB14,2KS34225,15.05.14,GT_AMAR_0884,17.17952002,0.57180692,14.94085102,0.599865082,Urban,1,3K+,P12,1
1,1,PB14,2KS34225,15.05.14,GT_AMAR_0885,15.82443357,0.661000589,14.94085102,0.599865082,Urban,1,3K+,P12,1
1,2,PB14,2KS34225,15.05.14,GT_AMAR_0886,11.91803763,0.586276032,14.94085102,0.599865082,Urban,1,3K+,P12,1
1,2,PB14,2KS34225,15.05.14,GT_AMAR_0887,15.41422419,0.575748186,14.94085102,0.599865082,Urban,1,3K+,P12,1
1,2,PB14,2KS34225,15.05.14,GT_AMAR_0888,14.64171901,0.661499339,14.94085102,0.599865082,Urban,1,3K+,P12,1
1,1,PB15,2KS70756,16.05.14,GT_AMAR_0889,12.02236634,0.482508339,12.5798307,0.547307741,Urban,2,3K+,P12,1
1,1,PB15,2KS70756,16.05.14,GT_AMAR_0890,13.78628146,0.564845903,12.5798307,0.547307741,Urban,2,3K+,P12,1
1,1,PB15,2KS70756,16.05.14,GT_AMAR_0891,11.95979021,0.527468822,12.5798307,0.547307741,Urban,2,3K+,P12,1
1,2,PB15,2KS70756,16.05.14,GT_AMAR_0892,13.87739757,0.510240924,12.5798307,0.547307741,Urban,2,3K+,P12,1
1,2,PB15,2KS70756,16.05.14,GT_AMAR_0893,10.54722888,0.634998118,12.5798307,0.547307741,Urban,2,3K+,P12,1
1,2,PB15,2KS70756,16.05.14,GT_AMAR_0894,13.28591971,0.563784338,12.5798307,0.547307741,Urban,2,3K+,P12,1
1,1,PB16,2KS91832,17.05.14,GT_AMAR_0895,13.69989667,0.496938807,14.07895628,0.582715144,Urban,2,3K+,S11,1
1,1,PB16,2KS91832,17.05.14,GT_AMAR_0896,13.66263088,0.559619169,14.07895628,0.582715144,Urban,2,3K+,S11,1
1,1,PB16,2KS91832,17.05.14,GT_AMAR_0897,13.66590702,0.591882118,14.07895628,0.582715144,Urban,2,3K+,S11,1
1,2,PB16,2KS91832,17.05.14,GT_AMAR_0898,14.28096653,0.572253143,14.07895628,0.582715144,Urban,2,3K+,S11,1
1,2,PB16,2KS91832,17.05.14,GT_AMAR_0899,14.24062608,0.718205412,14.07895628,0.582715144,Urban,2,3K+,S11,1
1,2,PB16,2KS91832,17.05.14,GT_AMAR_0900,14.92371051,0.557392212,14.07895628,0.582715144,Urban,2,3K+,S11,1
1,1,PB18,2KS91221,17.05.14,GT_AMAR_0901,16.1238788,0.504655167,16.06968693,0.511812043,Urban,1,2K,S12,1
1,1,PB18,2KS91221,17.05.14,GT_AMAR_0902,16.48771161,0.438116888,16.06968693,0.511812043,Urban,1,2K,S12,1
1,1,PB18,2KS91221,17.05.14,GT_AMAR_0903,14.42268311,0.48205089,16.06968693,0.511812043,Urban,1,2K,S12,1
1,2,PB18,2KS91221,17.05.14,GT_AMAR_0904,15.76361541,0.565213802,16.06968693,0.511812043,Urban,1,2K,S12,1
1,2,PB18,2KS91221,17.05.14,GT_AMAR_0905,17.96477423,0.534801329,16.06968693,0.511812043,Urban,1,2K,S12,1
1,2,PB18,2KS91221,17.05.14,GT_AMAR_0906,15.65545844,0.54603418,16.06968693,0.511812043,Urban,1,2K,S12,1
1,1,PB19,2KS91301,17.05.14,GT_AMAR_0907,15.97682555,0.635179901,16.25975216,0.527443907,Urban,1,3K+,S123,1
1,1,PB19,2KS91301,17.05.14,GT_AMAR_0908,15.94579252,0.557192738,16.25975216,0.527443907,Urban,1,3K+,S123,1
1,1,PB19,2KS91301,17.05.14,GT_AMAR_0909,16.68767119,0.549362736,16.25975216,0.527443907,Urban,1,3K+,S123,1
1,2,PB19,2KS91301,17.05.14,GT_AMAR_0910,13.84371114,0.44454323,16.25975216,0.527443907,Urban,1,3K+,S123,1
1,2,PB19,2KS91301,17.05.14,GT_AMAR_0911,20.20219701,0.467726221,16.25975216,0.527443907,Urban,1,3K+,S123,1
1,2,PB19,2KS91301,17.05.14,GT_AMAR_0912,14.90231554,0.510658619,16.25975216,0.527443907,Urban,1,3K+,S123,1
1,1,PB23,2KS70836,17.05.14,GT_AMAR_0913,11.88176447,0.468088468,11.66224164,0.500378611,Urban,1,3K+,P157,1
1,1,PB23,2KS70836,17.05.14,GT_AMAR_0914,10.95623744,0.54132674,11.66224164,0.500378611,Urban,1,3K+,P157,1
1,1,PB23,2KS70836,17.05.14,GT_AMAR_0915,12.84311372,0.539032827,11.66224164,0.500378611,Urban,1,3K+,P157,1
1,2,PB23,2KS70836,17.05.14,GT_AMAR_0916,11.75296364,0.517178234,11.66224164,0.500378611,Urban,1,3K+,P157,1
1,2,PB23,2KS70836,17.05.14,GT_AMAR_0917,11.99990417,0.472360876,11.66224164,0.500378611,Urban,1,3K+,P157,1
1,2,PB23,2KS70836,17.05.14,GT_AMAR_0918,10.53946638,0.464284522,11.66224164,0.500378611,Urban,1,3K+,P157,1
1,1,PB24,2KS91834,17.05.14,GT_AMAR_0919,12.53227973,0.513175428,12.32565062,0.52537924,Urban,2,3K+,P157,1
1,1,PB24,2KS91834,17.05.14,GT_AMAR_0920,12.6741715,0.474642712,12.32565062,0.52537924,Urban,2,3K+,P157,1
1,1,PB24,2KS91834,17.05.14,GT_AMAR_0921,11.00749785,0.40676992,12.32565062,0.52537924,Urban,2,3K+,P157,1
1,2,PB24,2KS91834,17.05.14,GT_AMAR_0922,13.31858101,0.568800016,12.32565062,0.52537924,Urban,2,3K+,P157,1
1,2,PB24,2KS91834,17.05.14,GT_AMAR_0923,11.93893265,0.594271261,12.32565062,0.52537924,Urban,2,3K+,P157,1
1,2,PB24,2KS91834,17.05.14,GT_AMAR_0924,12.48244095,0.594616104,12.32565062,0.52537924,Urban,2,3K+,P157,1
1,1,PB25,2KS34222,18.05.14,GT_AMAR_0925,12.23206538,0.467337211,12.013956,0.47531237,Urban,2,3K+,P169,1
1,1,PB25,2KS34222,18.05.14,GT_AMAR_0926,11.41874804,0.492176915,12.013956,0.47531237,Urban,2,3K+,P169,1
1,1,PB25,2KS34222,18.05.14,GT_AMAR_0927,11.31389,0.466604155,12.013956,0.47531237,Urban,2,3K+,P169,1
1,2,PB25,2KS34222,18.05.14,GT_AMAR_0928,11.6107513,0.475807094,12.013956,0.47531237,Urban,2,3K+,P169,1
1,2,PB25,2KS34222,18.05.14,GT_AMAR_0929,13.00065208,0.478582106,12.013956,0.47531237,Urban,2,3K+,P169,1
1,2,PB25,2KS34222,18.05.14,GT_AMAR_0930,12.50762922,0.47136674,12.013956,0.47531237,Urban,2,3K+,P169,1
1,1,PB26,2KS91226,18.05.14,GT_AMAR_0931,12.33948323,0.525243937,12.5049949,0.441010536,Urban,1,2K,P169,1
1,1,PB26,2KS91226,18.05.14,GT_AMAR_0932,13.23619134,0.405218271,12.5049949,0.441010536,Urban,1,2K,P169,1
1,1,PB26,2KS91226,18.05.14,GT_AMAR_0933,11.24751552,0.4338665,12.5049949,0.441010536,Urban,1,2K,P169,1
1,2,PB26,2KS91226,18.05.14,GT_AMAR_0934,13.45609184,0.374216523,12.5049949,0.441010536,Urban,1,2K,P169,1
1,2,PB26,2KS91226,18.05.14,GT_AMAR_0935,12.88295996,0.510486277,12.5049949,0.441010536,Urban,1,2K,P169,1
1,2,PB26,2KS91226,18.05.14,GT_AMAR_0936,11.86772747,0.397031711,12.5049949,0.441010536,Urban,1,2K,P169,1
1,2,PB27,2KS91835,18.05.14,GT_AMAR_0937,9.173914508,0.587137648,13.50779707,0.544975108,Urban,2,2K,P107,1
1,2,PB27,2KS91835,18.05.14,GT_AMAR_0938,11.82545198,0.538837386,13.50779707,0.544975108,Urban,2,2K,P107,1
1,2,PB27,2KS91835,18.05.14,GT_AMAR_0939,10.75394657,0.535842176,13.50779707,0.544975108,Urban,2,2K,P107,1
1,1,PB27,2KS91835,18.05.14,GT_AMAR_0940,15.85731778,0.570329198,13.50779707,0.544975108,Urban,2,2K,P107,1
