measure,pack,id,samp_date,spectrum,meas date,feather_num,YB,YH,YC,id2,rep,ok,habitat,area,sex,age
1,2,LI05,24.09.14,GT_AMAR_0400,05.04.21,4,14.107604,498,0.49078076,LI05_1,0,1,Urban,Lisbon,2,3K+
1,2,LI05,24.09.14,GT_AMAR_0401,05.04.21,4,13.39004721,498,0.594777242,LI05_1,0,1,Urban,Lisbon,2,3K+
1,2,LI05,24.09.14,GT_AMAR_0402,05.04.21,4,14.75271945,498,0.567889542,LI05_1,0,1,Urban,Lisbon,2,3K+
1,1,LI07,24.09.14,GT_AMAR_0403,05.04.21,4,14.43390749,493,0.277136745,LI07_1,0,1,Urban,Lisbon,1,2K
1,1,LI07,24.09.14,GT_AMAR_0404,05.04.21,4,13.6580695,642,0.278075023,LI07_1,0,1,Urban,Lisbon,1,2K
1,1,LI07,24.09.14,GT_AMAR_0405,05.04.21,4,14.17189858,498,0.196978824,LI07_1,0,1,Urban,Lisbon,1,2K
1,2,LI07,24.09.14,GT_AMAR_0406,05.04.21,4,13.85691208,642,0.231048706,LI07_1,0,1,Urban,Lisbon,1,2K
1,2,LI07,24.09.14,GT_AMAR_0407,05.04.21,4,16.02464678,493,0.256669986,LI07_1,0,1,Urban,Lisbon,1,2K
1,2,LI07,24.09.14,GT_AMAR_0408,05.04.21,4,15.21414884,642,0.182057926,LI07_1,0,1,Urban,Lisbon,1,2K
1,1,LI08,24.09.14,GT_AMAR_0409,05.04.21,4,13.91529845,493,0.36207756,LI08_1,0,1,Urban,Lisbon,2,2K
1,1,LI08,24.09.14,GT_AMAR_0410,05.04.21,4,14.07480465,642,0.37335153,LI08_1,0,1,Urban,Lisbon,2,2K
1,1,LI08,24.09.14,GT_AMAR_0411,05.04.21,4,14.71809137,498,0.405585874,LI08_1,0,1,Urban,Lisbon,2,2K
1,2,LI08,24.09.14,GT_AMAR_0412,05.04.21,4,14.00827338,642,0.259316825,LI08_1,0,1,Urban,Lisbon,2,2K
1,2,LI08,24.09.14,GT_AMAR_0413,05.04.21,4,12.47233809,642,0.219254393,LI08_1,0,1,Urban,Lisbon,2,2K
1,2,LI08,24.09.14,GT_AMAR_0414,05.04.21,4,14.14466864,642,0.193924147,LI08_1,0,1,Urban,Lisbon,2,2K
1,1,LI09,25.09.14,GT_AMAR_0415,05.04.21,4,13.17721446,498,0.304513803,LI09_1,0,1,Urban,Lisbon,1,3K+
1,1,LI09,25.09.14,GT_AMAR_0416,05.04.21,4,13.1263324,498,0.331802968,LI09_1,0,1,Urban,Lisbon,1,3K+
1,1,LI09,25.09.14,GT_AMAR_0417,05.04.21,4,11.81270675,493,0.22745579,LI09_1,0,1,Urban,Lisbon,1,3K+
1,2,LI09,25.09.14,GT_AMAR_0418,05.04.21,4,12.55005222,498,0.348747426,LI09_1,0,1,Urban,Lisbon,1,3K+
1,2,LI09,25.09.14,GT_AMAR_0419,05.04.21,4,12.92384087,493,0.346767295,LI09_1,0,1,Urban,Lisbon,1,3K+
1,2,LI09,25.09.14,GT_AMAR_0420,05.04.21,4,13.28260302,642,0.273893106,LI09_1,0,1,Urban,Lisbon,1,3K+
1,1,LI10,25.09.14,GT_AMAR_0421,05.04.21,4,14.11326837,499,0.812080121,LI10_1,0,1,Urban,Lisbon,1,3K+
1,1,LI10,25.09.14,GT_AMAR_0422,05.04.21,4,13.48349755,498,0.596809461,LI10_1,0,1,Urban,Lisbon,1,3K+
1,1,LI10,25.09.14,GT_AMAR_0423,05.04.21,4,15.61314365,498,0.829971981,LI10_1,0,1,Urban,Lisbon,1,3K+
1,2,LI10,25.09.14,GT_AMAR_0424,05.04.21,4,15.75400803,498,0.651784273,LI10_1,0,1,Urban,Lisbon,1,3K+
1,2,LI10,25.09.14,GT_AMAR_0425,05.04.21,4,14.7233944,498,0.604469251,LI10_1,0,1,Urban,Lisbon,1,3K+
1,2,LI10,25.09.14,GT_AMAR_0426,05.04.21,4,13.22952043,498,0.572916285,LI10_1,0,1,Urban,Lisbon,1,3K+
1,1,LI11,25.09.14,GT_AMAR_0427,05.04.21,4,11.154024,498,0.451257234,LI11_1,0,1,Urban,Lisbon,2,3K+
1,1,LI11,25.09.14,GT_AMAR_0428,05.04.21,4,12.70273992,498,0.448049243,LI11_1,0,1,Urban,Lisbon,2,3K+
1,1,LI11,25.09.14,GT_AMAR_0429,05.04.21,4,11.63378878,498,0.488442463,LI11_1,0,1,Urban,Lisbon,2,3K+
1,2,LI11,25.09.14,GT_AMAR_0430,05.04.21,4,10.14782856,498,0.500911745,LI11_1,0,1,Urban,Lisbon,2,3K+
1,2,LI11,25.09.14,GT_AMAR_0431,05.04.21,4,12.63597513,498,0.602614771,LI11_1,0,1,Urban,Lisbon,2,3K+
1,2,LI11,25.09.14,GT_AMAR_0432,05.04.21,4,12.27164275,498,0.626490717,LI11_1,0,1,Urban,Lisbon,2,3K+
1,1,LI13,25.09.14,GT_AMAR_0433,05.04.21,4,14.73486525,498,0.686778752,LI13_1,0,1,Urban,Lisbon,1,3K+
1,1,LI13,25.09.14,GT_AMAR_0434,05.04.21,4,14.85352637,498,0.527888041,LI13_1,0,1,Urban,Lisbon,1,3K+
1,1,LI13,25.09.14,GT_AMAR_0435,05.04.21,4,13.91674724,498,0.572366642,LI13_1,0,1,Urban,Lisbon,1,3K+
1,2,LI13,25.09.14,GT_AMAR_0436,05.04.21,4,15.41092551,498,0.618032408,LI13_1,0,1,Urban,Lisbon,1,3K+
1,2,LI13,25.09.14,GT_AMAR_0437,05.04.21,4,14.41471692,498,0.627338982,LI13_1,0,1,Urban,Lisbon,1,3K+
1,2,LI13,25.09.14,GT_AMAR_0438,05.04.21,4,15.49187808,498,0.584634534,LI13_1,0,1,Urban,Lisbon,1,3K+
1,1,LI18,25.09.14,GT_AMAR_0439,05.04.21,4,11.36317644,498,0.474161823,LI18_1,0,1,Urban,Lisbon,1,3K+
1,1,LI18,25.09.14,GT_AMAR_0440,05.04.21,4,12.11508047,498,0.455077813,LI18_1,0,1,Urban,Lisbon,1,3K+
1,1,LI18,25.09.14,GT_AMAR_0441,05.04.21,4,12.29839861,498,0.453144112,LI18_1,0,1,Urban,Lisbon,1,3K+
1,2,LI18,25.09.14,GT_AMAR_0442,05.04.21,4,12.58419876,498,0.617975677,LI18_1,0,1,Urban,Lisbon,1,3K+
1,2,LI18,25.09.14,GT_AMAR_0443,05.04.21,4,13.01272994,498,0.4863936,LI18_1,0,1,Urban,Lisbon,1,3K+
1,2,LI18,25.09.14,GT_AMAR_0444,05.04.21,4,11.63127077,498,0.488824329,LI18_1,0,1,Urban,Lisbon,1,3K+
1,1,LI20,26.09.24,GT_AMAR_0445,05.04.21,4,12.3611499,498,0.515172531,LI20_1,0,1,Urban,Lisbon,1,3K+
1,1,LI20,26.09.24,GT_AMAR_0446,05.04.21,4,11.54458757,498,0.539648827,LI20_1,0,1,Urban,Lisbon,1,3K+
1,1,LI20,26.09.24,GT_AMAR_0447,05.04.21,4,12.66435256,498,0.495342719,LI20_1,0,1,Urban,Lisbon,1,3K+
1,2,LI20,26.09.24,GT_AMAR_0448,05.04.21,4,12.75843102,498,0.677059674,LI20_1,0,1,Urban,Lisbon,1,3K+
1,2,LI20,26.09.24,GT_AMAR_0449,05.04.21,4,13.56419645,498,0.641406146,LI20_1,0,1,Urban,Lisbon,1,3K+
1,2,LI20,26.09.24,GT_AMAR_0450,05.04.21,4,11.75341689,493,0.50102782,LI20_1,0,1,Urban,Lisbon,1,3K+
1,1,LI21,26.09.24,GT_AMAR_0451,05.04.21,4,14.83341498,498,0.475729433,LI21_1,0,1,Urban,Lisbon,2,2K
1,1,LI21,26.09.24,GT_AMAR_0452,05.04.21,4,13.84181356,498,0.526471467,LI21_1,0,1,Urban,Lisbon,2,2K
1,1,LI21,26.09.24,GT_AMAR_0453,05.04.21,4,14.2829108,498,0.422069641,LI21_1,0,1,Urban,Lisbon,2,2K
1,2,LI21,26.09.24,GT_AMAR_0454,05.04.21,4,14.32545761,493,0.388178235,LI21_1,0,1,Urban,Lisbon,2,2K
1,2,LI21,26.09.24,GT_AMAR_0455,05.04.21,4,13.65669112,498,0.470407029,LI21_1,0,1,Urban,Lisbon,2,2K
1,2,LI21,26.09.24,GT_AMAR_0456,05.04.21,4,13.41957116,498,0.282324991,LI21_1,0,1,Urban,Lisbon,2,2K
1,1,LI22,26.09.14,GT_AMAR_0457,05.04.21,4,14.98012932,498,0.424238964,LI22_1,0,1,Urban,Lisbon,1,2K
1,1,LI22,26.09.14,GT_AMAR_0458,05.04.21,4,14.86385122,498,0.340355643,LI22_1,0,1,Urban,Lisbon,1,2K
1,1,LI22,26.09.14,GT_AMAR_0459,05.04.21,4,15.30846728,498,0.389930098,LI22_1,0,1,Urban,Lisbon,1,2K
1,2,LI22,26.09.14,GT_AMAR_0460,05.04.21,4,14.73086916,498,0.503551261,LI22_1,0,1,Urban,Lisbon,1,2K
1,2,LI22,26.09.14,GT_AMAR_0461,05.04.21,4,14.22075042,498,0.507637997,LI22_1,0,1,Urban,Lisbon,1,2K
1,2,LI22,26.09.14,GT_AMAR_0462,05.04.21,4,14.4006118,498,0.465247283,LI22_1,0,1,Urban,Lisbon,1,2K
1,1,LI27,27.09.14,GT_AMAR_0463,05.04.21,4,13.35488041,498,0.402364209,LI27_1,0,1,Urban,Lisbon,2,2K
1,1,LI27,27.09.14,GT_AMAR_0464,05.04.21,4,14.73405484,498,0.417051661,LI27_1,0,1,Urban,Lisbon,2,2K
1,1,LI27,27.09.14,GT_AMAR_0465,05.04.21,4,13.00628036,498,0.354164938,LI27_1,0,1,Urban,Lisbon,2,2K
1,2,LI27,27.09.14,GT_AMAR_0466,05.04.21,4,13.81544034,642,0.377543883,LI27_1,0,1,Urban,Lisbon,2,2K
1,2,LI27,27.09.14,GT_AMAR_0467,05.04.21,4,12.72374168,642,0.31343551,LI27_1,0,1,Urban,Lisbon,2,2K
1,2,LI27,27.09.14,GT_AMAR_0468,05.04.21,4,13.07897091,499,0.364341463,LI27_1,0,1,Urban,Lisbon,2,2K
1,1,LI28,27.09.14,GT_AMAR_0469,05.04.21,4,10.70135473,498,0.465748437,LI28_1,0,1,Urban,Lisbon,1,3K+
1,1,LI28,27.09.14,GT_AMAR_0470,05.04.21,4,10.4716284,642,0.398685681,LI28_1,0,1,Urban,Lisbon,1,3K+
1,1,LI28,27.09.14,GT_AMAR_0471,05.04.21,4,10.02095364,642,0.412150292,LI28_1,0,1,Urban,Lisbon,1,3K+
1,2,LI28,27.09.14,GT_AMAR_0472,05.04.21,4,10.93955866,642,0.261677307,LI28_1,0,1,Urban,Lisbon,1,3K+
1,2,LI28,27.09.14,GT_AMAR_0473,05.04.21,4,10.18774681,493,0.217306456,LI28_1,0,1,Urban,Lisbon,1,3K+
1,2,LI28,27.09.14,GT_AMAR_0474,05.04.21,4,11.39365383,498,0.317438669,LI28_1,0,1,Urban,Lisbon,1,3K+
1,1,LI29,27.09.14,GT_AMAR_0475,10.04.21,4,9.673477925,498,0.742767093,LI29_1,0,1,Urban,Lisbon,1,3K+
1,1,LI29,27.09.14,GT_AMAR_0476,10.04.21,4,11.38889227,498,0.660778212,LI29_1,0,1,Urban,Lisbon,1,3K+
1,1,LI29,27.09.14,GT_AMAR_0477,10.04.21,4,11.60262005,498,0.669085482,LI29_1,0,1,Urban,Lisbon,1,3K+
1,2,LI29,27.09.14,GT_AMAR_0478,10.04.21,4,10.4389345,498,0.684922465,LI29_1,0,1,Urban,Lisbon,1,3K+
1,2,LI29,27.09.14,GT_AMAR_0479,10.04.21,4,10.05440058,499,0.788843708,LI29_1,0,1,Urban,Lisbon,1,3K+
1,2,LI29,27.09.14,GT_AMAR_0480,10.04.21,4,12.54149354,499,0.760026978,LI29_1,0,1,Urban,Lisbon,1,3K+
1,1,LI33,27.09.14,GT_AMAR_0481,10.04.21,4,13.3761835,498,0.384841188,LI33_1,0,1,Urban,Lisbon,2,2K
1,1,LI33,27.09.14,GT_AMAR_0482,10.04.21,4,12.02681795,493,0.363126837,LI33_1,0,1,Urban,Lisbon,2,2K
1,1,LI33,27.09.14,GT_AMAR_0483,10.04.21,4,12.21572715,498,0.327861146,LI33_1,0,1,Urban,Lisbon,2,2K
1,2,LI33,27.09.14,GT_AMAR_0484,10.04.21,4,12.60386716,498,0.457665866,LI33_1,0,1,Urban,Lisbon,2,2K
1,2,LI33,27.09.14,GT_AMAR_0485,10.04.21,4,11.79977529,498,0.491447532,LI33_1,0,1,Urban,Lisbon,2,2K
1,2,LI33,27.09.14,GT_AMAR_0486,10.04.21,4,12.43920668,499,0.500449424,LI33_1,0,1,Urban,Lisbon,2,2K
1,1,LI35,30.09.14,GT_AMAR_0487,10.04.21,4,10.86832873,498,0.485559957,LI35_1,1,1,Forest,Lisbon,2,2K
1,1,LI35,30.09.14,GT_AMAR_0488,10.04.21,4,12.74484038,498,0.503934189,LI35_1,1,1,Forest,Lisbon,2,2K
1,1,LI35,30.09.14,GT_AMAR_0489,10.04.21,4,12.49708879,498,0.525931684,LI35_1,1,1,Forest,Lisbon,2,2K
1,2,LI35,30.09.14,GT_AMAR_0490,10.04.21,4,11.88241048,498,0.671889288,LI35_1,1,1,Forest,Lisbon,2,2K
1,2,LI35,30.09.14,GT_AMAR_0491,10.04.21,4,12.43067367,498,0.530656178,LI35_1,1,1,Forest,Lisbon,2,2K
1,2,LI35,30.09.14,GT_AMAR_0492,10.04.21,4,11.05243192,499,0.696442596,LI35_1,1,1,Forest,Lisbon,2,2K
1,1,LI37,30.09.14,GT_AMAR_0493,10.04.21,4,14.72517166,499,0.788816617,LI37_1,0,1,Forest,Lisbon,2,2K
1,1,LI37,30.09.14,GT_AMAR_0494,10.04.21,4,14.2805349,498,0.646394181,LI37_1,0,1,Forest,Lisbon,2,2K
1,1,LI37,30.09.14,GT_AMAR_0495,10.04.21,4,14.52400957,498,0.652798846,LI37_1,0,1,Forest,Lisbon,2,2K
1,2,LI37,30.09.14,GT_AMAR_0496,10.04.21,4,14.24605806,499,0.736319254,LI37_1,0,1,Forest,Lisbon,2,2K
1,2,LI37,30.09.14,GT_AMAR_0497,10.04.21,4,13.85282009,499,0.698932233,LI37_1,0,1,Forest,Lisbon,2,2K
1,2,LI37,30.09.14,GT_AMAR_0498,10.04.21,4,14.87839416,499,0.794084573,LI37_1,0,1,Forest,Lisbon,2,2K
1,1,LI38,30.09.14,GT_AMAR_0499,10.04.21,4,14.36310637,499,0.686867969,LI38_1,0,1,Forest,Lisbon,1,3K+
1,1,LI38,30.09.14,GT_AMAR_0500,10.04.21,4,13.02539936,499,0.528638209,LI38_1,0,1,Forest,Lisbon,1,3K+
1,1,LI38,30.09.14,GT_AMAR_0501,10.04.21,4,12.58341197,499,0.557672637,LI38_1,0,1,Forest,Lisbon,1,3K+
1,2,LI38,30.09.14,GT_AMAR_0502,10.04.21,4,14.1971053,498,0.712800872,LI38_1,0,1,Forest,Lisbon,1,3K+
1,2,LI38,30.09.14,GT_AMAR_0503,10.04.21,4,14.5614894,498,0.647772329,LI38_1,0,1,Forest,Lisbon,1,3K+
1,2,LI38,30.09.14,GT_AMAR_0504,10.04.21,4,12.80175596,498,0.610667133,LI38_1,0,1,Forest,Lisbon,1,3K+
1,1,LI39,30.09.14,GT_AMAR_0505,10.04.21,4,16.81773198,499,0.801029153,LI39_1,0,1,Forest,Lisbon,1,3K+
1,1,LI39,30.09.14,GT_AMAR_0506,10.04.21,4,15.3862114,499,0.822793562,LI39_1,0,1,Forest,Lisbon,1,3K+
1,1,LI39,30.09.14,GT_AMAR_0507,10.04.21,4,16.04201874,499,0.886256694,LI39_1,0,1,Forest,Lisbon,1,3K+
1,2,LI39,30.09.14,GT_AMAR_0508,10.04.21,4,14.94268013,499,0.667108505,LI39_1,0,1,Forest,Lisbon,1,3K+
1,2,LI39,30.09.14,GT_AMAR_0509,10.04.21,4,17.49321144,499,0.752601135,LI39_1,0,1,Forest,Lisbon,1,3K+
1,2,LI39,30.09.14,GT_AMAR_0510,10.04.21,4,15.22943728,499,0.644378315,LI39_1,0,1,Forest,Lisbon,1,3K+
1,1,LI40,30.09.14,GT_AMAR_0511,10.04.21,4,16.28588237,498,0.593051778,LI40_1,0,1,Forest,Lisbon,1,3K+
1,1,LI40,30.09.14,GT_AMAR_0512,10.04.21,4,17.97176567,499,0.718875096,LI40_1,0,1,Forest,Lisbon,1,3K+
1,1,LI40,30.09.14,GT_AMAR_0513,10.04.21,4,17.36299076,499,0.700089767,LI40_1,0,1,Forest,Lisbon,1,3K+
1,2,LI40,30.09.14,GT_AMAR_0514,10.04.21,4,16.55160749,498,0.507348886,LI40_1,0,1,Forest,Lisbon,1,3K+
1,2,LI40,30.09.14,GT_AMAR_0515,10.04.21,4,14.31413758,498,0.520071243,LI40_1,0,1,Forest,Lisbon,1,3K+
1,2,LI40,30.09.14,GT_AMAR_0516,10.04.21,4,17.59939219,498,0.553138709,LI40_1,0,1,Forest,Lisbon,1,3K+
1,1,LI42,30.09.14,GT_AMAR_0517,10.04.21,4,14.3298363,498,0.762794517,LI42_1,0,1,Forest,Lisbon,1,3K+
1,1,LI42,30.09.14,GT_AMAR_0518,10.04.21,4,13.83921824,498,0.474566911,LI42_1,0,1,Forest,Lisbon,1,3K+
1,1,LI42,30.09.14,GT_AMAR_0519,10.04.21,4,13.25447071,499,0.921836212,LI42_1,0,1,Forest,Lisbon,1,3K+
1,2,LI42,30.09.14,GT_AMAR_0520,10.04.21,4,13.46534925,498,0.653276157,LI42_1,0,1,Forest,Lisbon,1,3K+
1,2,LI42,30.09.14,GT_AMAR_0521,10.04.21,4,13.3401759,498,0.610387616,LI42_1,0,1,Forest,Lisbon,1,3K+
1,2,LI42,30.09.14,GT_AMAR_0522,10.04.21,4,14.05779834,498,0.722150603,LI42_1,0,1,Forest,Lisbon,1,3K+
1,1,LI43,30.09.14,GT_AMAR_0523,10.04.21,4,11.63933148,498,0.68505413,LI43_1,0,1,Forest,Lisbon,1,3K+
1,1,LI43,30.09.14,GT_AMAR_0524,10.04.21,4,9.590212894,498,0.615730782,LI43_1,0,1,Forest,Lisbon,1,3K+
1,1,LI43,30.09.14,GT_AMAR_0525,10.04.21,4,9.301602226,499,0.770544506,LI43_1,0,1,Forest,Lisbon,1,3K+
1,2,LI43,30.09.14,GT_AMAR_0526,10.04.21,4,10.56233184,498,0.78819225,LI43_1,0,1,Forest,Lisbon,1,3K+
1,2,LI43,30.09.14,GT_AMAR_0527,10.04.21,4,9.062706109,498,0.618802264,LI43_1,0,1,Forest,Lisbon,1,3K+
1,2,LI43,30.09.14,GT_AMAR_0528,10.04.21,4,12.16393634,498,0.700883645,LI43_1,0,1,Forest,Lisbon,1,3K+
1,1,LI46,30.09.14,GT_AMAR_0529,10.04.21,4,12.31389835,498,0.648244218,LI46_1,0,1,Forest,Lisbon,1,2K
1,1,LI46,30.09.14,GT_AMAR_0530,10.04.21,4,11.79618072,499,0.731039463,LI46_1,0,1,Forest,Lisbon,1,2K
1,1,LI46,30.09.14,GT_AMAR_0531,10.04.21,4,11.13572156,499,0.624216635,LI46_1,0,1,Forest,Lisbon,1,2K
1,2,LI46,30.09.14,GT_AMAR_0532,10.04.21,4,13.55420554,499,0.645663328,LI46_1,0,1,Forest,Lisbon,1,2K
1,2,LI46,30.09.14,GT_AMAR_0533,10.04.21,4,11.25757633,498,0.59906486,LI46_1,0,1,Forest,Lisbon,1,2K
1,2,LI46,30.09.14,GT_AMAR_0534,10.04.21,4,12.27815755,498,0.558526558,LI46_1,0,1,Forest,Lisbon,1,2K
1,1,LI57,01.10.14,GT_AMAR_0535,10.04.21,4,12.38762649,498,0.79250198,LI57_1,0,1,Forest,Lisbon,2,3K+
1,1,LI57,01.10.14,GT_AMAR_0536,10.04.21,4,12.21819181,499,0.727435164,LI57_1,0,1,Forest,Lisbon,2,3K+
1,1,LI57,01.10.14,GT_AMAR_0537,10.04.21,4,11.47688116,498,0.67381538,LI57_1,0,1,Forest,Lisbon,2,3K+
1,2,LI57,01.10.14,GT_AMAR_0538,10.04.21,4,11.30555305,498,0.792314366,LI57_1,0,1,Forest,Lisbon,2,3K+
1,2,LI57,01.10.14,GT_AMAR_0539,10.04.21,4,12.19198665,498,0.710993332,LI57_1,0,1,Forest,Lisbon,2,3K+
1,2,LI57,01.10.14,GT_AMAR_0540,10.04.21,4,13.48624164,499,0.790210481,LI57_1,0,1,Forest,Lisbon,2,3K+
1,1,LI58,01.10.14,GT_AMAR_0541,10.04.21,4,12.56847078,499,0.960627809,LI58_1,1,1,Forest,Lisbon,1,3K+
1,1,LI58,01.10.14,GT_AMAR_0542,10.04.21,4,12.76530589,499,0.845477138,LI58_1,1,1,Forest,Lisbon,1,3K+
1,1,LI58,01.10.14,GT_AMAR_0543,10.04.21,4,11.66482908,499,0.73955066,LI58_1,1,1,Forest,Lisbon,1,3K+
1,2,LI58,01.10.14,GT_AMAR_0544,10.04.21,4,14.27541134,499,0.810902193,LI58_1,1,1,Forest,Lisbon,1,3K+
1,2,LI58,01.10.14,GT_AMAR_0545,10.04.21,4,13.38730494,499,0.893462432,LI58_1,1,1,Forest,Lisbon,1,3K+
1,2,LI58,01.10.14,GT_AMAR_0546,10.04.21,4,13.10289334,499,0.748836832,LI58_1,1,1,Forest,Lisbon,1,3K+
1,1,LI59,01.10.14,GT_AMAR_0547,10.04.21,4,11.0217644,498,0.668765853,LI59_1,0,1,Forest,Lisbon,1,3K+
1,1,LI59,01.10.14,GT_AMAR_0548,10.04.21,4,12.17189531,499,0.70080416,LI59_1,0,1,Forest,Lisbon,1,3K+
1,1,LI59,01.10.14,GT_AMAR_0549,10.04.21,4,11.8953524,499,0.585145892,LI59_1,0,1,Forest,Lisbon,1,3K+
1,2,LI59,01.10.14,GT_AMAR_0550,10.04.21,4,12.21736469,499,0.653624488,LI59_1,0,1,Forest,Lisbon,1,3K+
1,2,LI59,01.10.14,GT_AMAR_0551,10.04.21,4,11.15499386,498,0.591085857,LI59_1,0,1,Forest,Lisbon,1,3K+
1,2,LI59,01.10.14,GT_AMAR_0552,10.04.21,4,10.83709519,498,0.543724178,LI59_1,0,1,Forest,Lisbon,1,3K+
1,1,LI60,01.10.14,GT_AMAR_0553,10.04.21,4,12.57626874,499,0.805477906,LI60_1,0,1,Forest,Lisbon,1,3K+
1,1,LI60,01.10.14,GT_AMAR_0554,10.04.21,4,11.4478236,499,0.788651557,LI60_1,0,1,Forest,Lisbon,1,3K+
1,1,LI60,01.10.14,GT_AMAR_0555,10.04.21,4,12.58244018,499,0.746527238,LI60_1,0,1,Forest,Lisbon,1,3K+
1,2,LI60,01.10.14,GT_AMAR_0556,10.04.21,4,13.51334635,498,0.745822991,LI60_1,0,1,Forest,Lisbon,1,3K+
1,2,LI60,01.10.14,GT_AMAR_0557,10.04.21,4,12.99675424,498,0.73010256,LI60_1,0,1,Forest,Lisbon,1,3K+
1,2,LI60,01.10.14,GT_AMAR_0558,10.04.21,4,12.71988339,498,0.686831344,LI60_1,0,1,Forest,Lisbon,1,3K+
1,1,LI63,01.10.14,GT_AMAR_0559,10.04.21,4,15.96881015,499,0.969321066,LI63_1,1,1,Forest,Lisbon,1,2K
1,1,LI63,01.10.14,GT_AMAR_0560,10.04.21,4,17.10194077,499,1.05896517,LI63_1,1,1,Forest,Lisbon,1,2K
1,1,LI63,01.10.14,GT_AMAR_0561,10.04.21,4,14.57519737,499,0.727584083,LI63_1,1,1,Forest,Lisbon,1,2K
1,2,LI63,01.10.14,GT_AMAR_0562,10.04.21,4,14.87560543,499,0.669579811,LI63_1,1,1,Forest,Lisbon,1,2K
1,2,LI63,01.10.14,GT_AMAR_0563,10.04.21,4,15.04520258,499,0.918988766,LI63_1,1,1,Forest,Lisbon,1,2K
1,2,LI63,01.10.14,GT_AMAR_0564,10.04.21,4,14.78664671,499,0.701583216,LI63_1,1,1,Forest,Lisbon,1,2K
1,1,LI64,01.10.14,GT_AMAR_0565,10.04.21,4,13.40630364,498,0.786127168,LI64_1,0,1,Forest,Lisbon,1,3K+
1,1,LI64,01.10.14,GT_AMAR_0566,10.04.21,4,12.3722136,498,0.688235261,LI64_1,0,1,Forest,Lisbon,1,3K+
1,1,LI64,01.10.14,GT_AMAR_0567,10.04.21,4,14.57491758,499,0.809451431,LI64_1,0,1,Forest,Lisbon,1,3K+
1,2,LI64,01.10.14,GT_AMAR_0568,10.04.21,4,14.3628251,498,0.695468146,LI64_1,0,1,Forest,Lisbon,1,3K+
1,2,LI64,01.10.14,GT_AMAR_0569,10.04.21,4,13.36852173,498,0.692895963,LI64_1,0,1,Forest,Lisbon,1,3K+
1,2,LI64,01.10.14,GT_AMAR_0570,10.04.21,4,11.95030968,498,0.689356441,LI64_1,0,1,Forest,Lisbon,1,3K+
1,1,LI67,01.10.14,GT_AMAR_0571,10.04.21,4,10.53301051,493,0.720852498,LI67_1,0,1,Forest,Lisbon,2,2K
1,1,LI67,01.10.14,GT_AMAR_0572,10.04.21,4,10.40541113,498,0.774902073,LI67_1,0,1,Forest,Lisbon,2,2K
1,1,LI67,01.10.14,GT_AMAR_0573,10.04.21,4,10.39410339,498,0.790912855,LI67_1,0,1,Forest,Lisbon,2,2K
1,2,LI67,01.10.14,GT_AMAR_0574,10.04.21,4,10.90779292,498,0.643308756,LI67_1,0,1,Forest,Lisbon,2,2K
1,2,LI67,01.10.14,GT_AMAR_0575,10.04.21,4,9.924094556,498,0.710582395,LI67_1,0,1,Forest,Lisbon,2,2K
1,2,LI67,01.10.14,GT_AMAR_0576,10.04.21,4,10.76844815,498,0.658481059,LI67_1,0,1,Forest,Lisbon,2,2K
1,1,LI68,01.09.14,GT_AMAR_0577,10.04.21,4,13.26044103,498,0.797852373,LI68_1,0,1,Forest,Lisbon,2,3K+
1,1,LI68,01.09.14,GT_AMAR_0578,10.04.21,4,14.85459436,498,0.84217944,LI68_1,0,1,Forest,Lisbon,2,3K+
1,1,LI68,01.09.14,GT_AMAR_0579,10.04.21,4,12.12294618,498,0.843195909,LI68_1,0,1,Forest,Lisbon,2,3K+
1,2,LI68,01.09.14,GT_AMAR_0580,10.04.21,4,12.93148757,498,0.78128845,LI68_1,0,1,Forest,Lisbon,2,3K+
1,2,LI68,01.09.14,GT_AMAR_0581,10.04.21,4,13.99507537,499,0.876883571,LI68_1,0,1,Forest,Lisbon,2,3K+
1,2,LI68,01.09.14,GT_AMAR_0582,10.04.21,4,13.10364976,498,0.633343229,LI68_1,0,1,Forest,Lisbon,2,3K+
1,1,G1,16.06.15,GT_AMAR_0583,10.04.21,4,13.39142742,493,0.446592949,G1_1,0,1,Urban,Goteborg,1,3K+
1,1,G1,16.06.15,GT_AMAR_0584,10.04.21,4,14.50108936,498,0.438996215,G1_1,0,1,Urban,Goteborg,1,3K+
1,1,G1,16.06.15,GT_AMAR_0585,10.04.21,4,13.8463974,498,0.674014397,G1_1,0,1,Urban,Goteborg,1,3K+
1,2,G1,16.06.15,GT_AMAR_0586,10.04.21,4,15.24946385,498,0.642374424,G1_1,0,1,Urban,Goteborg,1,3K+
1,2,G1,16.06.15,GT_AMAR_0587,10.04.21,4,15.63445245,498,0.567414199,G1_1,0,1,Urban,Goteborg,1,3K+
1,2,G1,16.06.15,GT_AMAR_0588,10.04.21,4,14.01602553,498,0.58148721,G1_1,0,1,Urban,Goteborg,1,3K+
1,1,G2,16.06.15,GT_AMAR_0589,10.04.21,4,10.69863416,498,0.626380127,G2_1,0,1,Urban,Goteborg,2,3K+
1,1,G2,16.06.15,GT_AMAR_0590,10.04.21,4,11.87138673,493,0.546506583,G2_1,0,1,Urban,Goteborg,2,3K+
1,1,G2,16.06.15,GT_AMAR_0591,10.04.21,4,9.066237346,498,0.569300769,G2_1,0,1,Urban,Goteborg,2,3K+
