id,samp_date,spectrum,YC,YB,habitat,area,sex,age
LI59,01.10.14,GT_AMAR_0547,0.668765853,11.0217644,Forest,Lisbon,1,2yr+
LI59,01.10.14,GT_AMAR_0548,0.70080416,12.17189531,Forest,Lisbon,1,2yr+
LI59,01.10.14,GT_AMAR_0549,0.585145892,11.8953524,Forest,Lisbon,1,2yr+
LI59,01.10.14,GT_AMAR_0550,0.653624488,12.21736469,Forest,Lisbon,1,2yr+
LI59,01.10.14,GT_AMAR_0551,0.591085857,11.15499386,Forest,Lisbon,1,2yr+
LI59,01.10.14,GT_AMAR_0552,0.543724178,10.83709519,Forest,Lisbon,1,2yr+
LI60,01.10.14,GT_AMAR_0553,0.805477906,12.57626874,Forest,Lisbon,1,2yr+
LI60,01.10.14,GT_AMAR_0554,0.788651557,11.4478236,Forest,Lisbon,1,2yr+
LI60,01.10.14,GT_AMAR_0555,0.746527238,12.58244018,Forest,Lisbon,1,2yr+
LI60,01.10.14,GT_AMAR_0556,0.745822991,13.51334635,Forest,Lisbon,1,2yr+
LI60,01.10.14,GT_AMAR_0557,0.73010256,12.99675424,Forest,Lisbon,1,2yr+
LI60,01.10.14,GT_AMAR_0558,0.686831344,12.71988339,Forest,Lisbon,1,2yr+
LI63,01.10.14,GT_AMAR_0559,0.969321066,15.96881015,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_0560,1.05896517,17.10194077,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_0561,0.727584083,14.57519737,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_0562,0.669579811,14.87560543,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_0563,0.918988766,15.04520258,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_0564,0.701583216,14.78664671,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_1417,0.69651967,15.65669464,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_1418,0.691443425,16.21487596,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_1419,0.710091943,15.04065712,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_1420,0.649649215,14.04583948,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_1421,0.608777711,16.09034143,Forest,Lisbon,1,1yr
LI63,01.10.14,GT_AMAR_1422,0.696435693,13.91486281,Forest,Lisbon,1,1yr
LI64,01.10.14,GT_AMAR_0565,0.786127168,13.40630364,Forest,Lisbon,1,2yr+
LI64,01.10.14,GT_AMAR_0566,0.688235261,12.3722136,Forest,Lisbon,1,2yr+
LI64,01.10.14,GT_AMAR_0567,0.809451431,14.57491758,Forest,Lisbon,1,2yr+
LI64,01.10.14,GT_AMAR_0568,0.695468146,14.3628251,Forest,Lisbon,1,2yr+
LI64,01.10.14,GT_AMAR_0569,0.692895963,13.36852173,Forest,Lisbon,1,2yr+
LI64,01.10.14,GT_AMAR_0570,0.689356441,11.95030968,Forest,Lisbon,1,2yr+
LI67,01.10.14,GT_AMAR_0571,0.720852498,10.53301051,Forest,Lisbon,2,1yr
LI67,01.10.14,GT_AMAR_0572,0.774902073,10.40541113,Forest,Lisbon,2,1yr
LI67,01.10.14,GT_AMAR_0573,0.790912855,10.39410339,Forest,Lisbon,2,1yr
LI67,01.10.14,GT_AMAR_0574,0.643308756,10.90779292,Forest,Lisbon,2,1yr
LI67,01.10.14,GT_AMAR_0575,0.710582395,9.924094556,Forest,Lisbon,2,1yr
LI67,01.10.14,GT_AMAR_0576,0.658481059,10.76844815,Forest,Lisbon,2,1yr
LI68,01.09.14,GT_AMAR_0577,0.797852373,13.26044103,Forest,Lisbon,2,2yr+
LI68,01.09.14,GT_AMAR_0578,0.84217944,14.85459436,Forest,Lisbon,2,2yr+
LI68,01.09.14,GT_AMAR_0579,0.843195909,12.12294618,Forest,Lisbon,2,2yr+
LI68,01.09.14,GT_AMAR_0580,0.78128845,12.93148757,Forest,Lisbon,2,2yr+
LI68,01.09.14,GT_AMAR_0581,0.876883571,13.99507537,Forest,Lisbon,2,2yr+
LI68,01.09.14,GT_AMAR_0582,0.633343229,13.10364976,Forest,Lisbon,2,2yr+
MI10,10.09.14,GT_AMAR_0973,0.600281082,10.94723181,Forest,Milan,1,2yr+
MI10,10.09.14,GT_AMAR_0974,0.633701253,12.01532636,Forest,Milan,1,2yr+
MI10,10.09.14,GT_AMAR_0975,0.511877782,11.37200241,Forest,Milan,1,2yr+
MI10,10.09.14,GT_AMAR_0976,0.509554778,12.02555878,Forest,Milan,1,2yr+
MI10,10.09.14,GT_AMAR_0977,0.591407099,12.03276663,Forest,Milan,1,2yr+
MI10,10.09.14,GT_AMAR_0978,0.646911924,9.868664377,Forest,Milan,1,2yr+
MI11,11.09.14,GT_AMAR_0979,0.448045242,11.85598249,Forest,Milan,1,1yr
MI11,11.09.14,GT_AMAR_0980,0.416954237,10.38657462,Forest,Milan,1,1yr
MI11,11.09.14,GT_AMAR_0981,0.514445746,13.28634173,Forest,Milan,1,1yr
MI11,11.09.14,GT_AMAR_0982,0.534167738,12.97945074,Forest,Milan,1,1yr
MI11,11.09.14,GT_AMAR_0983,0.517069163,14.15997802,Forest,Milan,1,1yr
MI11,11.09.14,GT_AMAR_0984,0.536782218,12.67935525,Forest,Milan,1,1yr
MI14,12.09.14,GT_AMAR_0985,0.599791354,14.4826214,Forest,Milan,2,1yr
MI14,12.09.14,GT_AMAR_0986,0.646687582,15.05378154,Forest,Milan,2,1yr
MI14,12.09.14,GT_AMAR_0987,0.686633664,13.73326817,Forest,Milan,2,1yr
MI14,12.09.14,GT_AMAR_0988,0.409687609,14.26600088,Forest,Milan,2,1yr
MI14,12.09.14,GT_AMAR_0989,0.583514227,13.71255447,Forest,Milan,2,1yr
MI14,12.09.14,GT_AMAR_0990,0.566929622,15.77540121,Forest,Milan,2,1yr
MI16,12.09.14,GT_AMAR_0991,0.607753274,11.54490745,Forest,Milan,2,1yr
MI16,12.09.14,GT_AMAR_0992,0.572606045,10.25956414,Forest,Milan,2,1yr
MI16,12.09.14,GT_AMAR_0993,0.461019775,11.30849567,Forest,Milan,2,1yr
MI16,12.09.14,GT_AMAR_0994,0.550624061,10.62996644,Forest,Milan,2,1yr
MI16,12.09.14,GT_AMAR_0995,0.473096475,12.42935981,Forest,Milan,2,1yr
MI16,12.09.14,GT_AMAR_0996,0.543206131,10.39242522,Forest,Milan,2,1yr
MI17,13.09.14,GT_AMAR_0997,0.550203013,11.24486495,Forest,Milan,1,2yr+
MI17,13.09.14,GT_AMAR_0998,0.566682633,10.59810505,Forest,Milan,1,2yr+
MI17,13.09.14,GT_AMAR_0999,0.561355985,12.86020582,Forest,Milan,1,2yr+
MI17,13.09.14,GT_AMAR_1000,0.607151318,10.20314256,Forest,Milan,1,2yr+
MI17,13.09.14,GT_AMAR_1001,0.625654995,11.43609585,Forest,Milan,1,2yr+
MI17,13.09.14,GT_AMAR_1002,0.597858778,10.61706159,Forest,Milan,1,2yr+
MI18,13.09.14,GT_AMAR_1003,0.607585261,11.23113082,Forest,Milan,1,2yr+
MI18,13.09.14,GT_AMAR_1004,0.579228858,10.07131478,Forest,Milan,1,2yr+
MI18,13.09.14,GT_AMAR_1005,0.59876978,10.26160793,Forest,Milan,1,2yr+
MI18,13.09.14,GT_AMAR_1006,0.450445667,11.07391799,Forest,Milan,1,2yr+
MI18,13.09.14,GT_AMAR_1007,0.554266918,13.2956469,Forest,Milan,1,2yr+
MI18,13.09.14,GT_AMAR_1008,0.55232089,9.632138207,Forest,Milan,1,2yr+
MI19,13.09.14,GT_AMAR_1009,0.61003664,11.6590629,Forest,Milan,1,2yr+
MI19,13.09.14,GT_AMAR_1010,0.561830031,12.36102888,Forest,Milan,1,2yr+
MI19,13.09.14,GT_AMAR_1011,0.609689016,10.5198968,Forest,Milan,1,2yr+
MI19,13.09.14,GT_AMAR_1012,0.5668553,12.17225329,Forest,Milan,1,2yr+
MI19,13.09.14,GT_AMAR_1013,0.546706866,12.66980124,Forest,Milan,1,2yr+
MI19,13.09.14,GT_AMAR_1014,0.519267496,13.61506321,Forest,Milan,1,2yr+
MI2,09.09.18,GT_AMAR_0943,0.552010558,10.34798155,Forest,Milan,1,2yr+
MI2,09.09.18,GT_AMAR_0944,0.668950951,9.630312615,Forest,Milan,1,2yr+
MI2,09.09.18,GT_AMAR_0945,0.610495162,10.95544379,Forest,Milan,1,2yr+
MI2,09.09.18,GT_AMAR_0946,0.558250436,11.09752485,Forest,Milan,1,2yr+
MI2,09.09.18,GT_AMAR_0947,0.597145264,9.949699959,Forest,Milan,1,2yr+
MI2,09.09.18,GT_AMAR_0948,0.623556846,9.88381037,Forest,Milan,1,2yr+
MI20,13.09.14,GT_AMAR_1015,0.481974473,11.54953727,Forest,Milan,2,1yr
MI20,13.09.14,GT_AMAR_1016,0.431744199,11.61154261,Forest,Milan,2,1yr
MI20,13.09.14,GT_AMAR_1017,0.502700477,9.233386226,Forest,Milan,2,1yr
MI20,13.09.14,GT_AMAR_1018,0.546471813,7.866536621,Forest,Milan,2,1yr
MI20,13.09.14,GT_AMAR_1019,0.423062118,9.408686075,Forest,Milan,2,1yr
MI20,13.09.14,GT_AMAR_1020,0.457931357,8.265674412,Forest,Milan,2,1yr
MI22,13.09.14,GT_AMAR_1021,0.449828776,9.488750534,Forest,Milan,2,1yr
MI22,13.09.14,GT_AMAR_1022,0.558430087,9.825732299,Forest,Milan,2,1yr
MI22,13.09.14,GT_AMAR_1023,0.372021208,8.711626165,Forest,Milan,2,1yr
MI22,13.09.14,GT_AMAR_1024,0.522694442,10.8540241,Forest,Milan,2,1yr
MI22,13.09.14,GT_AMAR_1025,0.409367457,10.29612643,Forest,Milan,2,1yr
MI22,13.09.14,GT_AMAR_1026,0.489861459,12.22747701,Forest,Milan,2,1yr
MI23,13.09.14,GT_AMAR_1027,0.529294313,12.54118519,Forest,Milan,1,2yr+
MI23,13.09.14,GT_AMAR_1028,0.461450878,11.57744224,Forest,Milan,1,2yr+
MI23,13.09.14,GT_AMAR_1029,0.60135449,9.41795198,Forest,Milan,1,2yr+
MI23,13.09.14,GT_AMAR_1030,0.532315988,11.57964247,Forest,Milan,1,2yr+
MI23,13.09.14,GT_AMAR_1031,0.582237216,11.72440755,Forest,Milan,1,2yr+
MI23,13.09.14,GT_AMAR_1032,0.591274419,12.47735934,Forest,Milan,1,2yr+
MI27,14.09.14,GT_AMAR_1033,0.735531284,11.07674479,Urban,Milan,2,1yr
MI27,14.09.14,GT_AMAR_1034,0.736336836,10.82668498,Urban,Milan,2,1yr
MI27,14.09.14,GT_AMAR_1035,0.728791501,10.38323009,Urban,Milan,2,1yr
MI27,14.09.14,GT_AMAR_1036,0.819163094,13.29097772,Urban,Milan,2,1yr
MI27,14.09.14,GT_AMAR_1037,0.60541801,9.506789709,Urban,Milan,2,1yr
MI27,14.09.14,GT_AMAR_1038,0.674700675,12.71916983,Urban,Milan,2,1yr
MI28,14.09.14,GT_AMAR_1039,0.798806771,14.73591174,Urban,Milan,2,2yr+
MI28,14.09.14,GT_AMAR_1040,0.737409736,13.40405278,Urban,Milan,2,2yr+
MI28,14.09.14,GT_AMAR_1041,0.666893956,13.64637913,Urban,Milan,2,2yr+
MI28,14.09.14,GT_AMAR_1042,0.643915564,13.20886884,Urban,Milan,2,2yr+
MI28,14.09.14,GT_AMAR_1043,0.634475079,16.07031789,Urban,Milan,2,2yr+
MI28,14.09.14,GT_AMAR_1044,0.651856793,12.6318389,Urban,Milan,2,2yr+
MI29,14.09.14,GT_AMAR_1045,0.389029135,11.18944736,Urban,Milan,1,2yr+
MI29,14.09.14,GT_AMAR_1046,0.469970056,10.16015583,Urban,Milan,1,2yr+
MI29,14.09.14,GT_AMAR_1047,0.398484324,11.9995321,Urban,Milan,1,2yr+
MI29,14.09.14,GT_AMAR_1048,0.465163594,10.15482992,Urban,Milan,1,2yr+
MI29,14.09.14,GT_AMAR_1049,0.518969937,12.9504139,Urban,Milan,1,2yr+
MI29,14.09.14,GT_AMAR_1050,0.540863274,11.66461684,Urban,Milan,1,2yr+
MI3,09.09.14,GT_AMAR_0949,0.47977394,9.69602448,Forest,Milan,2,2yr+
MI3,09.09.14,GT_AMAR_0950,0.40405972,8.905597138,Forest,Milan,2,2yr+
MI3,09.09.14,GT_AMAR_0951,0.402440501,10.91881897,Forest,Milan,2,2yr+
MI3,09.09.14,GT_AMAR_0952,0.57893728,9.87652568,Forest,Milan,2,2yr+
MI3,09.09.14,GT_AMAR_0953,0.471152932,10.51379939,Forest,Milan,2,2yr+
MI3,09.09.14,GT_AMAR_0954,0.514461579,9.727497178,Forest,Milan,2,2yr+
MI33,15.09.14,GT_AMAR_1051,0.350448528,13.03027796,Forest,Milan,2,1yr
MI33,15.09.14,GT_AMAR_1052,0.330885017,11.64994348,Forest,Milan,2,1yr
MI33,15.09.14,GT_AMAR_1053,0.245909418,11.97429605,Forest,Milan,2,1yr
MI33,15.09.14,GT_AMAR_1054,0.450569662,13.93658133,Forest,Milan,2,1yr
MI33,15.09.14,GT_AMAR_1055,0.411587488,13.02137014,Forest,Milan,2,1yr
MI33,15.09.14,GT_AMAR_1056,0.262137647,13.20720978,Forest,Milan,2,1yr
MI34,15.09.14,GT_AMAR_1057,0.568245205,9.698274424,Forest,Milan,2,1yr
MI34,15.09.14,GT_AMAR_1058,0.631213263,8.705720864,Forest,Milan,2,1yr
MI34,15.09.14,GT_AMAR_1059,0.593163972,10.54617924,Forest,Milan,2,1yr
MI34,15.09.14,GT_AMAR_1060,0.71893731,11.24587847,Forest,Milan,2,1yr
MI34,15.09.14,GT_AMAR_1061,0.71107119,9.690971985,Forest,Milan,2,1yr
MI34,15.09.14,GT_AMAR_1062,0.708022586,9.597239961,Forest,Milan,2,1yr
MI35,15.09.14,GT_AMAR_1063,0.607020641,8.895484173,Forest,Milan,2,1yr
MI35,15.09.14,GT_AMAR_1064,0.696247321,9.762009556,Forest,Milan,2,1yr
MI35,15.09.14,GT_AMAR_1065,0.64839908,8.786825871,Forest,Milan,2,1yr
MI35,15.09.14,GT_AMAR_1066,0.627500939,10.2964464,Forest,Milan,2,1yr
MI35,15.09.14,GT_AMAR_1067,0.664198962,8.757652173,Forest,Milan,2,1yr
MI35,15.09.14,GT_AMAR_1068,0.637708724,8.433347815,Forest,Milan,2,1yr
MI37,16.09.14,GT_AMAR_1069,0.62837567,12.57991657,Urban,Milan,1,2yr+
MI37,16.09.14,GT_AMAR_1070,0.665144546,11.48961448,Urban,Milan,1,2yr+
MI37,16.09.14,GT_AMAR_1071,0.656041654,11.85883078,Urban,Milan,1,2yr+
MI37,16.09.14,GT_AMAR_1072,0.65882946,13.92161598,Urban,Milan,1,2yr+
MI37,16.09.14,GT_AMAR_1073,0.614983001,12.82738314,Urban,Milan,1,2yr+
MI37,16.09.14,GT_AMAR_1074,0.586647251,11.72712627,Urban,Milan,1,2yr+
MI4,10.09.14,GT_AMAR_0955,0.542971722,13.05033384,Forest,Milan,1,2yr+
MI4,10.09.14,GT_AMAR_0956,0.624317748,12.42502819,Forest,Milan,1,2yr+
MI4,10.09.14,GT_AMAR_0957,0.595127056,13.45943786,Forest,Milan,1,2yr+
MI4,10.09.14,GT_AMAR_0958,0.595938652,12.20442127,Forest,Milan,1,2yr+
MI4,10.09.14,GT_AMAR_0959,0.60238561,14.17619509,Forest,Milan,1,2yr+
MI4,10.09.14,GT_AMAR_0960,0.572096335,10.44609243,Forest,Milan,1,2yr+
MI42,16.09.14,GT_AMAR_1075,0.496534734,12.04746546,Urban,Milan,2,1yr
MI42,16.09.14,GT_AMAR_1076,0.546644198,12.42293539,Urban,Milan,2,1yr
MI42,16.09.14,GT_AMAR_1077,0.487188605,11.38864055,Urban,Milan,2,1yr
MI42,16.09.14,GT_AMAR_1078,0.568149622,12.71850014,Urban,Milan,2,1yr
MI42,16.09.14,GT_AMAR_1079,0.506949336,11.00324857,Urban,Milan,2,1yr
MI42,16.09.14,GT_AMAR_1080,0.580879284,10.94207844,Urban,Milan,2,1yr
MI43,16.09.14,GT_AMAR_1081,0.420122151,9.635596344,Urban,Milan,1,2yr+
MI43,16.09.14,GT_AMAR_1082,0.493220934,10.24044108,Urban,Milan,1,2yr+
MI43,16.09.14,GT_AMAR_1083,0.444032713,8.136843231,Urban,Milan,1,2yr+
MI43,16.09.14,GT_AMAR_1084,0.445748631,8.395667791,Urban,Milan,1,2yr+
MI43,16.09.14,GT_AMAR_1085,0.448491825,11.59940659,Urban,Milan,1,2yr+
MI43,16.09.14,GT_AMAR_1086,0.409609079,8.751356871,Urban,Milan,1,2yr+
MI46,16.09.14,GT_AMAR_1087,0.544653013,11.9148407,Urban,Milan,1,2yr+
MI46,16.09.14,GT_AMAR_1088,0.470097127,12.35140213,Urban,Milan,1,2yr+
MI46,16.09.14,GT_AMAR_1089,0.482029564,10.41347356,Urban,Milan,1,2yr+
MI46,16.09.14,GT_AMAR_1090,0.653869143,11.74782881,Urban,Milan,1,2yr+
MI46,16.09.14,GT_AMAR_1091,0.495948369,11.58717442,Urban,Milan,1,2yr+
MI46,16.09.14,GT_AMAR_1092,0.490976472,13.5179231,Urban,Milan,1,2yr+
MI48,16.09.14,GT_AMAR_1093,0.589641215,12.43609814,Urban,Milan,1,2yr+
MI48,16.09.14,GT_AMAR_1094,0.646490718,11.62659207,Urban,Milan,1,2yr+
MI48,16.09.14,GT_AMAR_1095,0.646726766,13.7216679,Urban,Milan,1,2yr+
MI48,16.09.14,GT_AMAR_1096,0.656061225,13.71659209,Urban,Milan,1,2yr+
MI48,16.09.14,GT_AMAR_1097,0.602702151,12.46369007,Urban,Milan,1,2yr+
MI48,16.09.14,GT_AMAR_1098,0.454999037,13.15658641,Urban,Milan,1,2yr+
MI5,10.09.14,GT_AMAR_0961,0.611965007,11.27448446,Forest,Milan,1,1yr
MI5,10.09.14,GT_AMAR_0962,0.651405538,12.03234265,Forest,Milan,1,1yr
MI5,10.09.14,GT_AMAR_0963,0.589067739,13.06606213,Forest,Milan,1,1yr
MI5,10.09.14,GT_AMAR_0964,0.569061693,10.4098716,Forest,Milan,1,1yr
MI5,10.09.14,GT_AMAR_0965,0.418456597,16.03022131,Forest,Milan,1,1yr
MI5,10.09.14,GT_AMAR_0966,0.55476766,13.29324486,Forest,Milan,1,1yr
MI50,16.09.14,GT_AMAR_1099,0.706588756,10.68013769,Urban,Milan,2,1yr
MI50,16.09.14,GT_AMAR_1100,0.717486271,13.35257426,Urban,Milan,2,1yr
MI50,16.09.14,GT_AMAR_1101,0.794054707,13.29359755,Urban,Milan,2,1yr
MI50,16.09.14,GT_AMAR_1102,0.679138298,12.13042454,Urban,Milan,2,1yr
MI50,16.09.14,GT_AMAR_1103,0.648099289,13.11010495,Urban,Milan,2,1yr
MI50,16.09.14,GT_AMAR_1104,0.626905127,13.79091181,Urban,Milan,2,1yr
MI51,17.09.14,GT_AMAR_1105,0.544058846,11.78135044,Urban,Milan,2,2yr+
MI51,17.09.14,GT_AMAR_1106,0.539068153,12.20530452,Urban,Milan,2,2yr+
MI51,17.09.14,GT_AMAR_1107,0.470135176,10.6621988,Urban,Milan,2,2yr+
MI51,17.09.14,GT_AMAR_1108,0.336203754,11.23188464,Urban,Milan,2,2yr+
MI51,17.09.14,GT_AMAR_1109,0.359886812,13.12100764,Urban,Milan,2,2yr+
MI51,17.09.14,GT_AMAR_1110,0.378414154,11.3796436,Urban,Milan,2,2yr+
MI52,17.09.14,GT_AMAR_1111,0.696076212,11.40752029,Urban,Milan,2,1yr
MI52,17.09.14,GT_AMAR_1112,0.641126253,10.14862349,Urban,Milan,2,1yr
MI52,17.09.14,GT_AMAR_1113,0.638539631,10.28367875,Urban,Milan,2,1yr
MI52,17.09.14,GT_AMAR_1114,0.604169054,12.41278272,Urban,Milan,2,1yr
MI52,17.09.14,GT_AMAR_1115,0.590156725,10.92804725,Urban,Milan,2,1yr
MI52,17.09.14,GT_AMAR_1116,0.532696596,10.87428509,Urban,Milan,2,1yr
MI54,17.09.14,GT_AMAR_1117,0.582229147,9.708082345,Urban,Milan,1,2yr+
MI54,17.09.14,GT_AMAR_1118,0.60005677,9.809538987,Urban,Milan,1,2yr+
MI54,17.09.14,GT_AMAR_1119,0.629622336,8.721238671,Urban,Milan,1,2yr+
MI54,17.09.14,GT_AMAR_1120,0.653557775,10.20359851,Urban,Milan,1,2yr+
MI54,17.09.14,GT_AMAR_1121,0.663543407,11.71808663,Urban,Milan,1,2yr+
MI54,17.09.14,GT_AMAR_1122,0.610797125,12.04479885,Urban,Milan,1,2yr+
MI55,17.09.14,GT_AMAR_1123,0.479288837,11.75572551,Urban,Milan,2,1yr
MI55,17.09.14,GT_AMAR_1124,0.449498946,11.45991449,Urban,Milan,2,1yr
MI55,17.09.14,GT_AMAR_1125,0.467474304,11.19629768,Urban,Milan,2,1yr
MI55,17.09.14,GT_AMAR_1126,0.622016788,13.35341388,Urban,Milan,2,1yr
MI55,17.09.14,GT_AMAR_1127,0.588200053,12.16653866,Urban,Milan,2,1yr
MI55,17.09.14,GT_AMAR_1128,0.518706857,12.24226615,Urban,Milan,2,1yr
MI56,18.09.14,GT_AMAR_1129,0.439089177,9.893682714,Urban,Milan,1,2yr+
MI56,18.09.14,GT_AMAR_1130,0.413670179,10.92057374,Urban,Milan,1,2yr+
MI56,18.09.14,GT_AMAR_1131,0.275133791,10.36793113,Urban,Milan,1,2yr+
MI56,18.09.14,GT_AMAR_1132,0.458321555,11.21455269,Urban,Milan,1,2yr+
MI56,18.09.14,GT_AMAR_1133,0.423067113,10.7572653,Urban,Milan,1,2yr+
MI56,18.09.14,GT_AMAR_1134,0.456812105,10.47111686,Urban,Milan,1,2yr+
MI58,18.09.14,GT_AMAR_1135,0.683501373,14.00907902,Urban,Milan,2,2yr+
MI58,18.09.14,GT_AMAR_1136,0.58345951,13.43142368,Urban,Milan,2,2yr+
MI58,18.09.14,GT_AMAR_1137,0.655403482,15.16333168,Urban,Milan,2,2yr+
MI58,18.09.14,GT_AMAR_1138,0.625092618,15.0207574,Urban,Milan,2,2yr+
MI58,18.09.14,GT_AMAR_1139,0.605104748,13.37591976,Urban,Milan,2,2yr+
MI58,18.09.14,GT_AMAR_1140,0.513409196,12.59826487,Urban,Milan,2,2yr+
MI60,18.09.14,GT_AMAR_1141,0.50248901,12.97291201,Urban,Milan,1,2yr+
MI60,18.09.14,GT_AMAR_1142,0.31139608,11.23453396,Urban,Milan,1,2yr+
MI60,18.09.14,GT_AMAR_1143,0.360665289,12.61218002,Urban,Milan,1,2yr+
MI60,18.09.14,GT_AMAR_1144,0.417280519,13.40632955,Urban,Milan,1,2yr+
MI60,18.09.14,GT_AMAR_1145,0.391504763,13.03866989,Urban,Milan,1,2yr+
MI60,18.09.14,GT_AMAR_1146,0.401807434,12.56811781,Urban,Milan,1,2yr+
MI9,10.09.14,GT_AMAR_0967,0.447148344,14.00985182,Forest,Milan,2,1yr
MI9,10.09.14,GT_AMAR_0968,0.351389041,13.36321151,Forest,Milan,2,1yr
MI9,10.09.14,GT_AMAR_0969,0.348691821,13.50113725,Forest,Milan,2,1yr
MI9,10.09.14,GT_AMAR_0970,0.230848797,12.92297665,Forest,Milan,2,1yr
MI9,10.09.14,GT_AMAR_0971,0.390910846,15.29472583,Forest,Milan,2,1yr
MI9,10.09.14,GT_AMAR_0972,0.402358632,13.43188722,Forest,Milan,2,1yr
PB10,15.05.14,GT_AMAR_0859,0.631826909,8.927074171,Urban,Malmo,2,1yr
PB10,15.05.14,GT_AMAR_0860,0.574899945,8.855521107,Urban,Malmo,2,1yr
PB10,15.05.14,GT_AMAR_0861,0.576893925,7.894353475,Urban,Malmo,2,1yr
PB10,15.05.14,GT_AMAR_0862,0.550935062,10.1559151,Urban,Malmo,2,1yr
PB10,15.05.14,GT_AMAR_0863,0.567347157,11.22871188,Urban,Malmo,2,1yr
PB10,15.05.14,GT_AMAR_0864,0.609887789,9.486312714,Urban,Malmo,2,1yr
PB105,25.05.14,GT_AMAR_0277,0.588274449,13.93971527,Urban,Malmo,2,1yr
PB105,25.05.14,GT_AMAR_0278,0.404258161,12.81087089,Urban,Malmo,2,1yr
PB105,25.05.14,GT_AMAR_0279,0.413658122,13.1375146,Urban,Malmo,2,1yr
PB105,25.05.14,GT_AMAR_0280,0.488496901,13.55138381,Urban,Malmo,2,1yr
PB105,25.05.14,GT_AMAR_0281,0.522211716,11.48820077,Urban,Malmo,2,1yr
PB105,25.05.14,GT_AMAR_0282,0.412622001,14.87750336,Urban,Malmo,2,1yr
PB11,15.05.14,GT_AMAR_0865,0.317547458,11.02985077,Urban,Malmo,2,1yr
PB11,15.05.14,GT_AMAR_0866,0.324694066,11.26460448,Urban,Malmo,2,1yr
PB11,15.05.14,GT_AMAR_0867,0.371896732,12.39744072,Urban,Malmo,2,1yr
PB11,15.05.14,GT_AMAR_0868,0.34126776,12.42543533,Urban,Malmo,2,1yr
PB11,15.05.14,GT_AMAR_0869,0.306034847,9.484373211,Urban,Malmo,2,1yr
PB11,15.05.14,GT_AMAR_0870,0.28151208,10.81122336,Urban,Malmo,2,1yr
PB110,25.05.14,GT_AMAR_0283,0.67808866,13.63355904,Urban,Malmo,2,2yr+
PB110,25.05.14,GT_AMAR_0284,0.553529004,14.2414134,Urban,Malmo,2,2yr+
PB110,25.05.14,GT_AMAR_0285,0.64914569,12.90259259,Urban,Malmo,2,2yr+
PB110,25.05.14,GT_AMAR_0286,0.441780837,13.97202451,Urban,Malmo,2,2yr+
PB110,25.05.14,GT_AMAR_0287,0.488923656,12.80692418,Urban,Malmo,2,2yr+
PB110,25.05.14,GT_AMAR_0288,0.523443006,13.32858102,Urban,Malmo,2,2yr+
PB111,25.05.14,GT_AMAR_0289,0.554362046,15.08301296,Urban,Malmo,1,2yr+
PB111,25.05.14,GT_AMAR_0290,0.437699679,14.04070666,Urban,Malmo,1,2yr+
PB111,25.05.14,GT_AMAR_0291,0.30147108,14.30717874,Urban,Malmo,1,2yr+
PB111,25.05.14,GT_AMAR_0292,0.621452743,16.48334996,Urban,Malmo,1,2yr+
PB111,25.05.14,GT_AMAR_0293,0.674730716,16.38160394,Urban,Malmo,1,2yr+
PB111,25.05.14,GT_AMAR_0294,0.432723166,15.2138851,Urban,Malmo,1,2yr+
PB112,25.05.14,GT_AMAR_0295,0.389634348,7.2330256,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_0296,0.452820846,8.026930818,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_0297,0.31155078,8.260282882,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_0298,0.312357366,7.074986324,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_0299,0.158001092,9.627031547,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_0300,0.176273937,8.41918418,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_1441,0.281507134,6.3981455,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_1442,0.273447301,8.095653716,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_1443,0.229110163,8.907845144,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_1444,0.309309327,9.084179386,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_1445,0.331667492,8.744677938,Urban,Malmo,1,1yr
PB112,25.05.14,GT_AMAR_1446,0.381444164,8.402706981,Urban,Malmo,1,1yr
PB114,25.05.14,GT_AMAR_0301,0.511172712,12.95721048,Urban,Malmo,1,1yr
PB114,25.05.14,GT_AMAR_0302,0.511787995,13.14072124,Urban,Malmo,1,1yr
PB114,25.05.14,GT_AMAR_0303,0.538838552,12.03415925,Urban,Malmo,1,1yr
